date,campaign_name,campaign_id,platform,objective,market,model,impressions,clicks,ctr,cpm,cpc,spend,reach,frequency,video_views,video_view_rate,leads,link_clicks,landing_page_views,cost_per_lead
2025-09-26,META_GB_S07_AWR_CONQUEST_AUDI_20250926,ME71501,Instagram,awareness,GB,DEEPAL S07,52566,1207,0.022962,6.63,0.29,348.47,41202,1.28,17089,0.3251,0,925,639,0.0
2025-09-26,META_GB_AVATR12_CON_FAMILY_BUYERS_20250926,ME64936,Facebook,consideration,GB,AVATR 12,166189,2129,0.012811,7.37,0.58,1224.37,124661,1.33,0,0.0,0,1937,1554,0.0
2025-09-26,META_GB_S07_CVR_ENGAGED_VIEWERS_20250926,ME25257,Facebook,conversion,GB,DEEPAL S07,9636,159,0.016501,14.48,0.88,139.56,5353,1.8,0,0.0,4,147,102,34.89
2025-09-26,META_GB_AVATR12_RTG_TECH_ENTHUSIASTS_20250926,ME23972,Facebook,retargeting,GB,AVATR 12,106304,906,0.008523,9.58,1.12,1018.83,61920,1.72,0,0.0,14,813,550,72.77
2025-09-26,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250926,ME41967,Facebook,awareness,GB,DEEPAL S07,13854,244,0.017612,10.26,0.58,142.13,10313,1.34,3978,0.2871,0,228,141,0.0
2025-09-26,META_GB_AVATR12_CON_CONFIGURATOR_USERS_20250926,ME74480,Instagram,consideration,GB,AVATR 12,23982,556,0.023184,14.28,0.62,342.41,17039,1.41,0,0.0,0,484,299,0.0
2025-09-26,META_GB_S07_CVR_SITE_VISITORS_20250926,ME63558,Instagram,conversion,GB,DEEPAL S07,9409,130,0.013817,13.94,1.01,131.18,5969,1.58,0,0.0,1,96,79,131.18
2025-09-26,META_GB_AVATR12_RTG_LOOKALIKE_CONVERTERS_20250926,ME51984,Instagram,retargeting,GB,AVATR 12,60586,1382,0.022811,10.12,0.44,612.85,47086,1.29,0,0.0,41,1171,954,14.95
2025-09-26,META_GB_S07_AWR_CONQUEST_TESLA_20250926,ME30160,Instagram,awareness,GB,DEEPAL S07,3628,54,0.014884,13.53,0.91,49.1,2135,1.7,816,0.2249,0,39,32,0.0
2025-09-26,META_GB_AVATR12_CON_PREMIUM_AUTO_20250926,ME84580,Facebook,consideration,GB,AVATR 12,238651,5357,0.022447,5.34,0.24,1275.13,180356,1.32,0,0.0,0,3967,3286,0.0
2025-09-26,META_GB_S07_CVR_LOOKALIKE_CONVERTERS_20250926,ME11497,Facebook,conversion,GB,DEEPAL S07,8461,206,0.024347,14.17,0.58,119.91,6517,1.3,0,0.0,5,157,116,23.98
2025-09-26,META_GB_AVATR12_RTG_FLEET_MANAGERS_20250926,ME15958,Instagram,retargeting,GB,AVATR 12,45403,419,0.009228,5.72,0.62,259.93,34576,1.31,0,0.0,4,305,216,64.98
2025-09-26,META_GB_S07_AWR_ECO_CONSCIOUS_20250926,ME49388,Instagram,awareness,GB,DEEPAL S07,20594,333,0.01617,10.62,0.66,218.8,16596,1.24,3718,0.1805,0,264,220,0.0
2025-09-26,META_GB_AVATR12_CON_SITE_VISITORS_20250926,ME52152,Instagram,consideration,GB,AVATR 12,35717,448,0.012543,15.83,1.26,565.51,29132,1.23,0,0.0,0,368,253,0.0
2025-09-26,META_GB_S07_CVR_CONQUEST_AUDI_20250926,ME40138,Instagram,conversion,GB,DEEPAL S07,14117,276,0.019551,7.53,0.39,106.36,11610,1.22,0,0.0,9,254,170,11.82
2025-09-26,META_GB_AVATR12_RTG_CONFIGURATOR_USERS_20250926,ME69364,Instagram,retargeting,GB,AVATR 12,210993,2258,0.010702,6.71,0.63,1416.72,151573,1.39,0,0.0,33,1660,1030,42.93
2025-09-26,META_GB_S07_AWR_ENGAGED_VIEWERS_20250926,ME23772,Facebook,awareness,GB,DEEPAL S07,12972,289,0.022279,7.73,0.35,100.24,10521,1.23,2442,0.1883,0,251,191,0.0
2025-09-26,META_GB_AVATR12_CON_PREMIUM_AUTO_20250926,ME51077,Facebook,consideration,GB,AVATR 12,17093,173,0.010121,7.9,0.78,135.05,13522,1.26,0,0.0,0,122,92,0.0
2025-09-26,META_GB_S07_CVR_CONQUEST_AUDI_20250926,ME15499,Instagram,conversion,GB,DEEPAL S07,86814,1702,0.019605,3.82,0.19,331.67,54191,1.6,0,0.0,37,1371,930,8.96
2025-09-26,META_GB_AVATR12_RTG_LUXURY_LIFESTYLE_20250926,ME80036,Instagram,retargeting,GB,AVATR 12,62408,1522,0.024388,10.12,0.41,631.47,40817,1.53,0,0.0,44,1377,1005,14.35
2025-09-26,META_GB_S07_AWR_FAMILY_BUYERS_20250926,ME43973,Facebook,awareness,GB,DEEPAL S07,16305,181,0.011101,5.22,0.47,85.11,10694,1.52,5818,0.3568,0,144,88,0.0
2025-09-26,META_GB_AVATR12_CON_LUXURY_LIFESTYLE_20250926,ME33388,Instagram,consideration,GB,AVATR 12,86029,717,0.008334,4.2,0.5,361.65,61937,1.39,0,0.0,0,657,490,0.0
2025-09-26,META_GB_S07_CVR_EV_INTENDERS_20250926,ME65388,Facebook,conversion,GB,DEEPAL S07,4569,81,0.017728,12.75,0.72,58.28,3242,1.41,0,0.0,2,69,49,29.14
2025-09-26,META_GB_AVATR12_RTG_LOOKALIKE_CONVERTERS_20250926,ME24908,Instagram,retargeting,GB,AVATR 12,73071,1169,0.015998,6.9,0.43,504.33,55751,1.31,0,0.0,13,1054,837,38.79
2025-09-26,META_GB_S07_AWR_CONQUEST_TESLA_20250926,ME80289,Facebook,awareness,GB,DEEPAL S07,51983,1118,0.021507,11.31,0.53,588.04,44113,1.18,19015,0.3658,0,835,519,0.0
2025-09-26,META_GB_AVATR12_CON_LOOKALIKE_CONVERTERS_20250926,ME72840,Facebook,consideration,GB,AVATR 12,95932,1812,0.018888,3.83,0.2,367.82,74647,1.29,0,0.0,0,1510,1022,0.0
2025-09-26,META_GB_S07_CVR_CONQUEST_BMW_20250926,ME28974,Facebook,conversion,GB,DEEPAL S07,98269,1133,0.01153,5.73,0.5,563.05,76770,1.28,0,0.0,28,963,818,20.11
2025-09-26,META_GB_AVATR12_RTG_CONQUEST_BMW_20250926,ME11297,Facebook,retargeting,GB,AVATR 12,7809,117,0.014983,14.16,0.95,110.61,6365,1.23,0,0.0,3,91,64,36.87
2025-09-26,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250926,ME31850,Facebook,awareness,GB,DEEPAL S07,5180,87,0.016795,13.47,0.8,69.8,3020,1.72,1728,0.3336,0,77,51,0.0
2025-09-26,META_GB_AVATR12_CON_ENGAGED_VIEWERS_20250926,ME62314,Instagram,consideration,GB,AVATR 12,13014,245,0.018826,9.23,0.49,120.13,7545,1.72,0,0.0,0,206,169,0.0
2025-09-26,META_GB_S07_CVR_SITE_VISITORS_20250926,ME69948,Instagram,conversion,GB,DEEPAL S07,1053,24,0.022792,6.18,0.27,6.51,809,1.3,0,0.0,0,19,13,0.0
2025-09-26,META_GB_AVATR12_RTG_PREMIUM_AUTO_20250926,ME63723,Instagram,retargeting,GB,AVATR 12,47816,831,0.017379,9.94,0.57,475.14,31448,1.52,0,0.0,8,623,414,59.39
2025-09-26,META_GB_S07_AWR_ENGAGED_VIEWERS_20250926,ME41362,Facebook,awareness,GB,DEEPAL S07,13854,203,0.014653,6.18,0.42,85.56,11548,1.2,4954,0.3576,0,190,125,0.0
2025-09-26,META_GB_AVATR12_CON_ENGAGED_VIEWERS_20250926,ME47659,Facebook,consideration,GB,AVATR 12,36557,820,0.022431,12.79,0.57,467.69,29660,1.23,0,0.0,0,609,512,0.0
2025-09-26,META_GB_S07_CVR_CONQUEST_TESLA_20250926,ME56771,Instagram,conversion,GB,DEEPAL S07,69531,864,0.012426,12.85,1.03,893.82,50309,1.38,0,0.0,33,756,587,27.09
2025-09-26,META_GB_AVATR12_RTG_LOOKALIKE_CONVERTERS_20250926,ME66012,Facebook,retargeting,GB,AVATR 12,153413,2894,0.018864,8.94,0.47,1371.82,96235,1.59,0,0.0,40,2740,2075,34.3
2025-09-26,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250926,ME48930,Instagram,awareness,GB,DEEPAL S07,3469,51,0.014702,13.71,0.93,47.56,2238,1.55,957,0.2759,0,41,34,0.0
2025-09-26,META_GB_AVATR12_CON_EV_INTENDERS_20250926,ME95601,Instagram,consideration,GB,AVATR 12,21284,247,0.011605,11.61,1.0,247.09,16811,1.27,0,0.0,0,207,136,0.0
2025-09-26,META_GB_S07_CVR_CONFIGURATOR_USERS_20250926,ME88137,Instagram,conversion,GB,DEEPAL S07,44775,388,0.008666,8.01,0.92,358.79,35448,1.26,0,0.0,5,335,209,71.76
2025-09-26,META_GB_AVATR12_RTG_FLEET_MANAGERS_20250926,ME88991,Instagram,retargeting,GB,AVATR 12,8165,74,0.009063,12.53,1.38,102.31,5422,1.51,0,0.0,1,67,42,102.31
2025-09-26,META_GB_S07_AWR_ENGAGED_VIEWERS_20250926,ME75996,Instagram,awareness,GB,DEEPAL S07,118161,2262,0.019143,7.16,0.37,845.66,78051,1.51,19978,0.1691,0,1862,1219,0.0
2025-09-26,META_GB_AVATR12_CON_CONFIGURATOR_USERS_20250926,ME84326,Instagram,consideration,GB,AVATR 12,145182,1189,0.00819,6.94,0.85,1007.32,82010,1.77,0,0.0,0,854,515,0.0
2025-09-26,META_GB_S07_CVR_ENGAGED_VIEWERS_20250926,ME23483,Facebook,conversion,GB,DEEPAL S07,25596,353,0.013791,6.06,0.44,154.99,15847,1.62,0,0.0,12,331,273,12.92
2025-09-26,META_GB_AVATR12_RTG_PREMIUM_AUTO_20250926,ME44183,Facebook,retargeting,GB,AVATR 12,13670,223,0.016313,5.32,0.33,72.72,8493,1.61,0,0.0,7,182,148,10.39
2025-09-26,META_GB_S07_AWR_ENGAGED_VIEWERS_20250926,ME12881,Facebook,awareness,GB,DEEPAL S07,85385,1163,0.013621,12.78,0.94,1091.38,69602,1.23,30793,0.3606,0,876,656,0.0
2025-09-27,META_GB_S07_AWR_CONQUEST_AUDI_20250927,ME68094,Instagram,awareness,GB,DEEPAL S07,25409,243,0.009564,9.84,1.03,249.99,19861,1.28,4578,0.1802,0,212,132,0.0
2025-09-27,META_GB_AVATR12_CON_ENGAGED_VIEWERS_20250927,ME33974,Instagram,consideration,GB,AVATR 12,621,11,0.017713,5.45,0.31,3.39,449,1.38,0,0.0,0,7,5,0.0
2025-09-27,META_GB_S07_CVR_PREMIUM_AUTO_20250927,ME69865,Facebook,conversion,GB,DEEPAL S07,31296,765,0.024444,5.32,0.22,166.4,18477,1.69,0,0.0,30,696,433,5.55
2025-09-27,META_GB_AVATR12_RTG_FLEET_MANAGERS_20250927,ME32994,Instagram,retargeting,GB,AVATR 12,17574,210,0.011949,15.5,1.3,272.39,12624,1.39,0,0.0,6,180,117,45.4
2025-09-27,META_GB_S07_AWR_PREMIUM_AUTO_20250927,ME22336,Facebook,awareness,GB,DEEPAL S07,14566,141,0.00968,13.6,1.4,198.09,8350,1.74,3902,0.2679,0,111,82,0.0
2025-09-27,META_GB_AVATR12_CON_ENGAGED_VIEWERS_20250927,ME37652,Facebook,consideration,GB,AVATR 12,10664,117,0.010971,14.35,1.31,153.07,5935,1.8,0,0.0,0,105,78,0.0
2025-09-27,META_GB_S07_CVR_LOOKALIKE_CONVERTERS_20250927,ME63145,Facebook,conversion,GB,DEEPAL S07,58512,876,0.014971,10.44,0.7,610.67,38316,1.53,0,0.0,14,773,489,43.62
2025-09-27,META_GB_AVATR12_RTG_FLEET_MANAGERS_20250927,ME58746,Facebook,retargeting,GB,AVATR 12,9372,225,0.024008,15.16,0.63,142.08,6817,1.37,0,0.0,4,206,152,35.52
2025-09-27,META_GB_S07_AWR_SITE_VISITORS_20250927,ME64565,Instagram,awareness,GB,DEEPAL S07,19493,464,0.023803,13.45,0.56,262.12,16146,1.21,6472,0.332,0,434,266,0.0
2025-09-27,META_GB_AVATR12_CON_FLEET_MANAGERS_20250927,ME67283,Instagram,consideration,GB,AVATR 12,119351,2388,0.020008,4.04,0.2,481.87,88106,1.35,0,0.0,0,1733,1075,0.0
2025-09-27,META_GB_S07_CVR_YOUNG_PROFESSIONALS_20250927,ME94418,Facebook,conversion,GB,DEEPAL S07,6311,87,0.013785,14.91,1.08,94.09,4204,1.5,0,0.0,0,66,54,0.0
2025-09-27,META_GB_AVATR12_RTG_CONQUEST_TESLA_20250927,ME77155,Facebook,retargeting,GB,AVATR 12,4584,102,0.022251,6.11,0.27,28.0,3113,1.47,0,0.0,1,80,64,28.0
2025-09-27,META_GB_S07_AWR_CONFIGURATOR_USERS_20250927,ME52907,Facebook,awareness,GB,DEEPAL S07,17549,304,0.017323,8.66,0.5,151.94,11317,1.55,2659,0.1515,0,271,194,0.0
2025-09-27,META_GB_AVATR12_CON_SITE_VISITORS_20250927,ME13413,Facebook,consideration,GB,AVATR 12,93454,1001,0.010711,10.51,0.98,981.81,52137,1.79,0,0.0,0,863,620,0.0
2025-09-27,META_GB_S07_CVR_ENGAGED_VIEWERS_20250927,ME81430,Facebook,conversion,GB,DEEPAL S07,126856,1438,0.011336,8.3,0.73,1053.04,90219,1.41,0,0.0,23,1166,769,45.78
2025-09-27,META_GB_AVATR12_RTG_YOUNG_PROFESSIONALS_20250927,ME28023,Facebook,retargeting,GB,AVATR 12,28275,650,0.022989,7.27,0.32,205.65,16127,1.75,0,0.0,10,550,389,20.56
2025-09-27,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250927,ME54266,Instagram,awareness,GB,DEEPAL S07,222162,2607,0.011735,3.57,0.3,792.09,131960,1.68,35909,0.1616,0,2340,1641,0.0
2025-09-27,META_GB_AVATR12_CON_EV_INTENDERS_20250927,ME40060,Facebook,consideration,GB,AVATR 12,81815,1420,0.017356,8.5,0.49,695.21,64298,1.27,0,0.0,0,1102,723,0.0
2025-09-27,META_GB_S07_CVR_ECO_CONSCIOUS_20250927,ME12137,Instagram,conversion,GB,DEEPAL S07,84807,1019,0.012016,5.19,0.43,440.02,53330,1.59,0,0.0,26,804,555,16.92
2025-09-27,META_GB_AVATR12_RTG_ECO_CONSCIOUS_20250927,ME37737,Instagram,retargeting,GB,AVATR 12,3733,42,0.011251,6.05,0.54,22.57,2716,1.37,0,0.0,0,37,24,0.0
2025-09-27,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250927,ME80548,Instagram,awareness,GB,DEEPAL S07,1458,19,0.013032,11.81,0.91,17.22,991,1.47,377,0.2586,0,13,10,0.0
2025-09-27,META_GB_AVATR12_CON_CONQUEST_AUDI_20250927,ME84780,Facebook,consideration,GB,AVATR 12,5173,82,0.015852,14.11,0.89,72.98,2909,1.78,0,0.0,0,76,50,0.0
2025-09-27,META_GB_S07_CVR_CONQUEST_BMW_20250927,ME21501,Facebook,conversion,GB,DEEPAL S07,80353,1943,0.024181,9.21,0.38,740.14,50701,1.58,0,0.0,55,1594,1298,13.46
2025-09-27,META_GB_AVATR12_RTG_EV_INTENDERS_20250927,ME83920,Facebook,retargeting,GB,AVATR 12,533,12,0.022514,5.32,0.24,2.83,370,1.44,0,0.0,0,10,7,0.0
2025-09-27,META_GB_S07_AWR_ECO_CONSCIOUS_20250927,ME14922,Instagram,awareness,GB,DEEPAL S07,25020,544,0.021743,7.08,0.33,177.2,18117,1.38,4851,0.1939,0,383,274,0.0
2025-09-27,META_GB_AVATR12_CON_PREMIUM_AUTO_20250927,ME50734,Instagram,consideration,GB,AVATR 12,20806,499,0.023983,15.08,0.63,313.86,13782,1.51,0,0.0,0,468,287,0.0
2025-09-27,META_GB_S07_CVR_ECO_CONSCIOUS_20250927,ME60672,Facebook,conversion,GB,DEEPAL S07,79354,1857,0.023401,11.84,0.51,939.71,67360,1.18,0,0.0,71,1497,1159,13.24
2025-09-27,META_GB_AVATR12_RTG_ECO_CONSCIOUS_20250927,ME29400,Instagram,retargeting,GB,AVATR 12,5341,95,0.017787,15.22,0.86,81.29,4527,1.18,0,0.0,3,80,66,27.1
2025-09-27,META_GB_S07_AWR_CONQUEST_BMW_20250927,ME48898,Facebook,awareness,GB,DEEPAL S07,77118,1512,0.019606,8.39,0.43,647.07,47758,1.61,25875,0.3355,0,1264,884,0.0
2025-09-27,META_GB_AVATR12_CON_CONQUEST_AUDI_20250927,ME85683,Instagram,consideration,GB,AVATR 12,84634,985,0.011638,15.24,1.31,1289.86,50585,1.67,0,0.0,0,884,630,0.0
2025-09-27,META_GB_S07_CVR_FLEET_MANAGERS_20250927,ME55042,Instagram,conversion,GB,DEEPAL S07,2021,43,0.021277,9.61,0.45,19.44,1556,1.3,0,0.0,0,38,29,0.0
2025-09-27,META_GB_AVATR12_RTG_LUXURY_LIFESTYLE_20250927,ME18176,Instagram,retargeting,GB,AVATR 12,16159,250,0.015471,9.54,0.62,154.2,10125,1.6,0,0.0,7,184,155,22.03
2025-09-27,META_GB_S07_AWR_EV_INTENDERS_20250927,ME98507,Instagram,awareness,GB,DEEPAL S07,21728,337,0.01551,11.2,0.72,243.46,14789,1.47,5265,0.2423,0,246,167,0.0
2025-09-27,META_GB_AVATR12_CON_FAMILY_BUYERS_20250927,ME95008,Instagram,consideration,GB,AVATR 12,22125,288,0.013017,6.25,0.48,138.24,18185,1.22,0,0.0,0,260,214,0.0
2025-09-27,META_GB_S07_CVR_LOOKALIKE_CONVERTERS_20250927,ME60424,Facebook,conversion,GB,DEEPAL S07,39169,715,0.018254,9.59,0.53,375.46,24602,1.59,0,0.0,14,569,361,26.82
2025-09-27,META_GB_AVATR12_RTG_TECH_ENTHUSIASTS_20250927,ME80504,Instagram,retargeting,GB,AVATR 12,1296,14,0.010802,14.38,1.33,18.64,852,1.52,0,0.0,0,10,8,0.0
2025-09-27,META_GB_S07_AWR_PREMIUM_AUTO_20250927,ME26850,Facebook,awareness,GB,DEEPAL S07,2199,45,0.020464,12.14,0.59,26.7,1364,1.61,513,0.2333,0,34,25,0.0
2025-09-27,META_GB_AVATR12_CON_SITE_VISITORS_20250927,ME80777,Instagram,consideration,GB,AVATR 12,51615,985,0.019084,4.45,0.23,229.44,29522,1.75,0,0.0,0,851,591,0.0
2025-09-27,META_GB_S07_CVR_ENGAGED_VIEWERS_20250927,ME97202,Facebook,conversion,GB,DEEPAL S07,21775,393,0.018048,15.41,0.85,335.57,18154,1.2,0,0.0,13,357,224,25.81
2025-09-27,META_GB_AVATR12_RTG_LUXURY_LIFESTYLE_20250927,ME52538,Facebook,retargeting,GB,AVATR 12,63973,1225,0.019149,7.51,0.39,480.29,50168,1.28,0,0.0,48,863,644,10.01
2025-09-27,META_GB_S07_AWR_CONFIGURATOR_USERS_20250927,ME88540,Facebook,awareness,GB,DEEPAL S07,7960,109,0.013693,15.76,1.15,125.45,5743,1.39,3034,0.3812,0,100,67,0.0
2025-09-27,META_GB_AVATR12_CON_ENGAGED_VIEWERS_20250927,ME90623,Facebook,consideration,GB,AVATR 12,52329,1012,0.019339,10.21,0.53,534.31,42293,1.24,0,0.0,0,828,548,0.0
2025-09-27,META_GB_S07_CVR_CONQUEST_BMW_20250927,ME74549,Facebook,conversion,GB,DEEPAL S07,10124,113,0.011162,9.46,0.85,95.76,7647,1.32,0,0.0,4,82,65,23.94
2025-09-27,META_GB_AVATR12_RTG_LOOKALIKE_CONVERTERS_20250927,ME25263,Facebook,retargeting,GB,AVATR 12,48875,486,0.009944,6.05,0.61,295.5,34180,1.43,0,0.0,18,431,326,16.42
2025-09-27,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250927,ME96806,Instagram,awareness,GB,DEEPAL S07,1667,27,0.016197,11.09,0.68,18.49,1227,1.36,414,0.2484,0,19,15,0.0
2025-09-28,META_GB_S07_AWR_PREMIUM_AUTO_20250928,ME60275,Facebook,awareness,GB,DEEPAL S07,38329,747,0.019489,5.91,0.3,226.37,27948,1.37,13363,0.3486,0,623,446,0.0
2025-09-28,META_GB_AVATR12_CON_FAMILY_BUYERS_20250928,ME45575,Facebook,consideration,GB,AVATR 12,55878,1092,0.019543,11.32,0.58,632.66,46157,1.21,0,0.0,0,848,513,0.0
2025-09-28,META_GB_S07_CVR_ECO_CONSCIOUS_20250928,ME28189,Instagram,conversion,GB,DEEPAL S07,2445,54,0.022086,14.28,0.65,34.93,1725,1.42,0,0.0,1,42,26,34.93
2025-09-28,META_GB_AVATR12_RTG_FLEET_MANAGERS_20250928,ME30554,Facebook,retargeting,GB,AVATR 12,11759,245,0.020835,12.91,0.62,151.77,9575,1.23,0,0.0,8,214,168,18.97
2025-09-28,META_GB_S07_AWR_ENGAGED_VIEWERS_20250928,ME82066,Facebook,awareness,GB,DEEPAL S07,46978,767,0.016327,9.12,0.56,428.43,31144,1.51,14086,0.2998,0,661,484,0.0
2025-09-28,META_GB_AVATR12_CON_FLEET_MANAGERS_20250928,ME78308,Facebook,consideration,GB,AVATR 12,85640,1784,0.020831,15.08,0.72,1291.78,54727,1.56,0,0.0,0,1597,1238,0.0
2025-09-28,META_GB_S07_CVR_SITE_VISITORS_20250928,ME68301,Facebook,conversion,GB,DEEPAL S07,55813,1096,0.019637,4.54,0.23,253.52,46497,1.2,0,0.0,17,1032,744,14.91
2025-09-28,META_GB_AVATR12_RTG_CONFIGURATOR_USERS_20250928,ME15937,Instagram,retargeting,GB,AVATR 12,3301,73,0.022115,15.35,0.69,50.68,1859,1.78,0,0.0,1,59,40,50.68
2025-09-28,META_GB_S07_AWR_EV_INTENDERS_20250928,ME89345,Instagram,awareness,GB,DEEPAL S07,59742,660,0.011048,8.51,0.77,508.61,46466,1.29,19208,0.3215,0,526,377,0.0
2025-09-28,META_GB_AVATR12_CON_FAMILY_BUYERS_20250928,ME45374,Facebook,consideration,GB,AVATR 12,36858,570,0.015465,14.68,0.95,541.02,29800,1.24,0,0.0,0,480,373,0.0
2025-09-28,META_GB_S07_CVR_CONFIGURATOR_USERS_20250928,ME66574,Facebook,conversion,GB,DEEPAL S07,51558,631,0.012239,14.37,1.17,741.03,35728,1.44,0,0.0,11,489,402,67.37
2025-09-28,META_GB_AVATR12_RTG_YOUNG_PROFESSIONALS_20250928,ME26912,Instagram,retargeting,GB,AVATR 12,15591,284,0.018216,9.21,0.51,143.64,12236,1.27,0,0.0,5,214,157,28.73
2025-09-28,META_GB_S07_AWR_FLEET_MANAGERS_20250928,ME12813,Facebook,awareness,GB,DEEPAL S07,2454,42,0.017115,5.41,0.32,13.29,1880,1.31,573,0.2335,0,30,21,0.0
2025-09-28,META_GB_AVATR12_CON_YOUNG_PROFESSIONALS_20250928,ME50498,Facebook,consideration,GB,AVATR 12,70675,1487,0.02104,12.03,0.57,850.38,41177,1.72,0,0.0,0,1196,772,0.0
2025-09-28,META_GB_S07_CVR_TECH_ENTHUSIASTS_20250928,ME90123,Facebook,conversion,GB,DEEPAL S07,35546,877,0.024672,15.66,0.63,556.78,28772,1.24,0,0.0,34,802,521,16.38
2025-09-28,META_GB_AVATR12_RTG_EV_INTENDERS_20250928,ME74137,Instagram,retargeting,GB,AVATR 12,45666,400,0.008759,15.56,1.78,710.47,34953,1.31,0,0.0,7,334,271,101.5
2025-09-28,META_GB_S07_AWR_ENGAGED_VIEWERS_20250928,ME48322,Facebook,awareness,GB,DEEPAL S07,26567,407,0.01532,13.98,0.91,371.38,19759,1.34,4917,0.1851,0,294,232,0.0
2025-09-28,META_GB_AVATR12_CON_CONQUEST_BMW_20250928,ME24879,Instagram,consideration,GB,AVATR 12,6121,51,0.008332,14.71,1.77,90.06,4363,1.4,0,0.0,0,48,35,0.0
2025-09-28,META_GB_S07_CVR_CONQUEST_BMW_20250928,ME38046,Facebook,conversion,GB,DEEPAL S07,2256,52,0.02305,14.95,0.65,33.74,1432,1.58,0,0.0,1,43,27,33.74
2025-09-28,META_GB_AVATR12_RTG_LOOKALIKE_CONVERTERS_20250928,ME61903,Facebook,retargeting,GB,AVATR 12,41751,570,0.013652,13.55,0.99,565.77,27581,1.51,0,0.0,14,533,424,40.41
2025-09-28,META_GB_S07_AWR_CONFIGURATOR_USERS_20250928,ME22159,Instagram,awareness,GB,DEEPAL S07,3277,54,0.016478,12.2,0.74,40.0,2172,1.51,722,0.2203,0,45,36,0.0
2025-09-28,META_GB_AVATR12_CON_ENGAGED_VIEWERS_20250928,ME29034,Facebook,consideration,GB,AVATR 12,7608,71,0.009332,14.08,1.51,107.15,4688,1.62,0,0.0,0,54,38,0.0
2025-09-28,META_GB_S07_CVR_YOUNG_PROFESSIONALS_20250928,ME29891,Facebook,conversion,GB,DEEPAL S07,17997,449,0.024949,9.48,0.38,170.56,12399,1.45,0,0.0,12,375,309,14.21
2025-09-28,META_GB_AVATR12_RTG_CONFIGURATOR_USERS_20250928,ME95699,Facebook,retargeting,GB,AVATR 12,35673,740,0.020744,11.44,0.55,407.94,21824,1.63,0,0.0,8,605,508,50.99
2025-09-28,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250928,ME74610,Facebook,awareness,GB,DEEPAL S07,9667,152,0.015724,8.31,0.53,80.37,5746,1.68,2601,0.2691,0,142,92,0.0
2025-09-28,META_GB_AVATR12_CON_FAMILY_BUYERS_20250928,ME82328,Instagram,consideration,GB,AVATR 12,21942,418,0.01905,9.76,0.51,214.21,13193,1.66,0,0.0,0,324,248,0.0
2025-09-28,META_GB_S07_CVR_ECO_CONSCIOUS_20250928,ME51852,Instagram,conversion,GB,DEEPAL S07,36878,840,0.022778,9.99,0.44,368.3,29530,1.25,0,0.0,16,777,494,23.02
2025-09-28,META_GB_AVATR12_RTG_ECO_CONSCIOUS_20250928,ME43344,Facebook,retargeting,GB,AVATR 12,89839,2046,0.022774,9.52,0.42,855.53,54075,1.66,0,0.0,40,1603,1012,21.39
2025-09-28,META_GB_S07_AWR_CONQUEST_AUDI_20250928,ME23751,Instagram,awareness,GB,DEEPAL S07,22588,324,0.014344,6.01,0.42,135.67,18155,1.24,8949,0.3962,0,230,188,0.0
2025-09-28,META_GB_AVATR12_CON_ECO_CONSCIOUS_20250928,ME15323,Facebook,consideration,GB,AVATR 12,3587,72,0.020072,8.45,0.42,30.3,2245,1.6,0,0.0,0,53,38,0.0
2025-09-28,META_GB_S07_CVR_EV_INTENDERS_20250928,ME59830,Facebook,conversion,GB,DEEPAL S07,12215,125,0.010233,13.98,1.37,170.84,6729,1.82,0,0.0,4,109,71,42.71
2025-09-28,META_GB_AVATR12_RTG_LOOKALIKE_CONVERTERS_20250928,ME84823,Facebook,retargeting,GB,AVATR 12,6431,89,0.013839,9.03,0.65,58.06,4335,1.48,0,0.0,3,63,47,19.35
2025-09-28,META_GB_S07_AWR_ECO_CONSCIOUS_20250928,ME95145,Facebook,awareness,GB,DEEPAL S07,106284,1562,0.014696,7.48,0.51,794.96,62735,1.69,41942,0.3946,0,1100,733,0.0
2025-09-28,META_GB_AVATR12_CON_FLEET_MANAGERS_20250928,ME53848,Facebook,consideration,GB,AVATR 12,56274,819,0.014554,10.04,0.69,564.9,46767,1.2,0,0.0,0,770,633,0.0
2025-09-28,META_GB_S07_CVR_FAMILY_BUYERS_20250928,ME53159,Facebook,conversion,GB,DEEPAL S07,8947,125,0.013971,9.66,0.69,86.41,7403,1.21,0,0.0,4,107,90,21.6
2025-09-28,META_GB_AVATR12_RTG_FLEET_MANAGERS_20250928,ME76598,Instagram,retargeting,GB,AVATR 12,27391,604,0.022051,8.87,0.4,242.85,17449,1.57,0,0.0,16,458,283,15.18
2025-09-28,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250928,ME67744,Facebook,awareness,GB,DEEPAL S07,27588,433,0.015695,10.81,0.69,298.15,20404,1.35,5283,0.1915,0,349,289,0.0
