date,campaign_name,campaign_id,objective,market,model,impressions,clicks,ctr,cpm,cpc,spend,leads,cost_per_lead,social_actions,follower_gains,company_page_clicks
2025-09-10,LI_GB_AVATR12_AWR_TECH_ENTHUSIASTS_20250910,LI36802,awareness,GB,AVATR 12,5432,24,0.004418,31.0,7.02,168.41,0,0.0,24,1,2
2025-09-10,LI_GB_S07_LGN_EV_INTENDERS_20250910,LI43123,lead_gen,GB,DEEPAL S07,24417,228,0.009338,43.16,4.62,1053.83,4,263.46,85,5,28
2025-09-10,LI_GB_AVATR12_THL_20250910,LI91613,thought_leadership,GB,AVATR 12,22452,93,0.004142,26.44,6.38,593.72,3,197.91,45,1,4
2025-09-10,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250910,LI16064,awareness,GB,DEEPAL S07,54136,164,0.003029,22.62,7.47,1224.7,0,0.0,200,18,16
2025-09-11,LI_GB_S07_AWR_CONQUEST_BMW_20250911,LI83256,awareness,GB,DEEPAL S07,45940,189,0.004114,22.06,5.36,1013.25,0,0.0,78,3,16
2025-09-11,LI_GB_AVATR12_LGN_YOUNG_PROFESSIONALS_20250911,LI15114,lead_gen,GB,AVATR 12,6430,30,0.004666,29.92,6.41,192.43,0,0.0,12,0,4
2025-09-11,LI_GB_S07_THL_20250911,LI28003,thought_leadership,GB,DEEPAL S07,54262,210,0.00387,37.25,9.62,2021.07,2,1010.53,246,16,24
2025-09-11,LI_GB_AVATR12_AWR_YOUNG_PROFESSIONALS_20250911,LI26194,awareness,GB,AVATR 12,37656,236,0.006267,40.67,6.49,1531.33,0,0.0,180,8,28
2025-09-11,LI_GB_S07_LGN_CONQUEST_BMW_20250911,LI76317,lead_gen,GB,DEEPAL S07,6633,53,0.00799,25.93,3.24,171.98,1,171.98,19,1,4
2025-09-11,LI_GB_AVATR12_THL_20250911,LI24651,thought_leadership,GB,AVATR 12,6934,47,0.006778,33.76,4.98,234.07,0,0.0,15,0,6
2025-09-11,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250911,LI59463,awareness,GB,DEEPAL S07,3676,33,0.008977,22.95,2.56,84.36,0,0.0,5,0,3
2025-09-12,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250912,LI49209,awareness,GB,DEEPAL S07,20934,173,0.008264,37.69,4.56,789.01,0,0.0,29,2,11
2025-09-12,LI_GB_AVATR12_LGN_LOOKALIKE_CONVERTERS_20250912,LI81158,lead_gen,GB,AVATR 12,9023,59,0.006539,39.35,6.02,355.08,1,355.08,22,1,3
2025-09-12,LI_GB_S07_THL_20250912,LI13866,thought_leadership,GB,DEEPAL S07,26218,156,0.00595,22.0,3.7,576.93,2,288.47,50,1,12
2025-09-12,LI_GB_AVATR12_AWR_LOOKALIKE_CONVERTERS_20250912,LI74059,awareness,GB,AVATR 12,22947,137,0.00597,43.95,7.36,1008.47,0,0.0,36,3,8
2025-09-12,LI_GB_S07_LGN_PREMIUM_AUTO_20250912,LI96757,lead_gen,GB,DEEPAL S07,29056,218,0.007503,33.58,4.48,975.64,3,325.21,51,4,30
2025-09-12,LI_GB_AVATR12_THL_20250912,LI98374,thought_leadership,GB,AVATR 12,25353,164,0.006469,37.83,5.85,959.12,4,239.78,38,3,20
2025-09-12,LI_GB_S07_AWR_SITE_VISITORS_20250912,LI70979,awareness,GB,DEEPAL S07,26490,208,0.007852,22.24,2.83,589.21,0,0.0,79,3,12
2025-09-13,LI_GB_S07_AWR_FAMILY_BUYERS_20250913,LI22259,awareness,GB,DEEPAL S07,1163,6,0.005159,36.88,7.15,42.93,0,0.0,5,0,0
2025-09-13,LI_GB_AVATR12_LGN_TECH_ENTHUSIASTS_20250913,LI35913,lead_gen,GB,AVATR 12,7160,49,0.006844,20.07,2.93,143.72,0,0.0,28,1,7
2025-09-13,LI_GB_S07_THL_20250913,LI36262,thought_leadership,GB,DEEPAL S07,12385,60,0.004845,44.48,9.18,550.89,0,0.0,29,1,5
2025-09-13,LI_GB_AVATR12_AWR_SITE_VISITORS_20250913,LI75340,awareness,GB,AVATR 12,12536,61,0.004866,38.04,7.82,476.93,0,0.0,53,4,7
2025-09-13,LI_GB_S07_LGN_ENGAGED_VIEWERS_20250913,LI21957,lead_gen,GB,DEEPAL S07,44241,386,0.008725,20.68,2.37,915.03,10,91.5,151,8,28
2025-09-13,LI_GB_AVATR12_THL_20250913,LI12146,thought_leadership,GB,AVATR 12,588,5,0.008503,32.91,3.88,19.38,0,0.0,0,0,0
2025-09-13,LI_GB_S07_AWR_CONQUEST_AUDI_20250913,LI26138,awareness,GB,DEEPAL S07,17713,114,0.006436,25.94,4.03,459.46,0,0.0,33,1,14
2025-09-14,LI_GB_S07_AWR_CONQUEST_AUDI_20250914,LI66128,awareness,GB,DEEPAL S07,24020,236,0.009825,27.27,2.78,655.12,0,0.0,91,3,13
2025-09-14,LI_GB_AVATR12_LGN_YOUNG_PROFESSIONALS_20250914,LI13193,lead_gen,GB,AVATR 12,6297,62,0.009846,38.87,3.95,244.8,0,0.0,16,0,5
2025-09-14,LI_GB_S07_THL_20250914,LI16330,thought_leadership,GB,DEEPAL S07,3128,18,0.005754,40.1,6.97,125.46,0,0.0,14,0,1
2025-09-14,LI_GB_AVATR12_AWR_LOOKALIKE_CONVERTERS_20250914,LI19830,awareness,GB,AVATR 12,15561,137,0.008804,36.87,4.19,573.78,0,0.0,52,3,9
2025-09-14,LI_GB_S07_LGN_PREMIUM_AUTO_20250914,LI50728,lead_gen,GB,DEEPAL S07,2698,23,0.008525,36.67,4.3,98.96,0,0.0,11,0,1
2025-09-14,LI_GB_AVATR12_THL_20250914,LI91085,thought_leadership,GB,AVATR 12,5688,37,0.006505,26.14,4.02,148.71,0,0.0,18,0,1
2025-09-14,LI_GB_S07_AWR_CONQUEST_TESLA_20250914,LI25110,awareness,GB,DEEPAL S07,44882,250,0.00557,20.83,3.74,935.05,0,0.0,206,12,21
2025-09-15,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250915,LI66017,awareness,GB,DEEPAL S07,19476,63,0.003235,27.25,8.42,530.66,0,0.0,24,1,7
2025-09-15,LI_GB_AVATR12_LGN_YOUNG_PROFESSIONALS_20250915,LI31617,lead_gen,GB,AVATR 12,29428,116,0.003942,25.04,6.35,736.94,1,736.94,59,4,12
2025-09-15,LI_GB_S07_THL_20250915,LI61050,thought_leadership,GB,DEEPAL S07,73619,524,0.007118,42.69,6.0,3142.84,5,628.57,183,12,47
2025-09-15,LI_GB_AVATR12_AWR_TECH_ENTHUSIASTS_20250915,LI88865,awareness,GB,AVATR 12,11538,64,0.005547,39.42,7.11,454.83,0,0.0,49,4,8
2025-09-15,LI_GB_S07_LGN_SITE_VISITORS_20250915,LI55162,lead_gen,GB,DEEPAL S07,9307,44,0.004728,41.61,8.8,387.25,0,0.0,34,2,4
2025-09-15,LI_GB_AVATR12_THL_20250915,LI38783,thought_leadership,GB,AVATR 12,25015,180,0.007196,21.3,2.96,532.84,2,266.42,70,4,21
2025-09-15,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250915,LI80021,awareness,GB,DEEPAL S07,2577,8,0.003104,37.12,11.96,95.7,0,0.0,8,0,0
2025-09-16,LI_GB_S07_AWR_ECO_CONSCIOUS_20250916,LI27041,awareness,GB,DEEPAL S07,13714,84,0.006125,42.69,6.97,585.47,0,0.0,45,1,5
2025-09-16,LI_GB_AVATR12_LGN_FAMILY_BUYERS_20250916,LI90233,lead_gen,GB,AVATR 12,5101,47,0.009214,38.03,4.13,194.03,1,194.03,11,0,2
2025-09-16,LI_GB_S07_THL_20250916,LI79573,thought_leadership,GB,DEEPAL S07,55606,234,0.004208,38.46,9.14,2138.79,2,1069.4,77,7,15
2025-09-16,LI_GB_AVATR12_AWR_SITE_VISITORS_20250916,LI85936,awareness,GB,AVATR 12,40151,377,0.00939,24.49,2.61,983.26,0,0.0,91,5,48
2025-09-16,LI_GB_S07_LGN_FLEET_MANAGERS_20250916,LI70277,lead_gen,GB,DEEPAL S07,8702,39,0.004482,28.32,6.32,246.47,0,0.0,13,0,3
2025-09-16,LI_GB_AVATR12_THL_20250916,LI20606,thought_leadership,GB,AVATR 12,34347,208,0.006056,22.63,3.74,777.22,6,129.54,132,8,30
2025-09-16,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250916,LI44275,awareness,GB,DEEPAL S07,53384,173,0.003241,22.89,7.06,1221.88,0,0.0,174,9,10
2025-09-17,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250917,LI49309,awareness,GB,DEEPAL S07,7367,57,0.007737,28.28,3.65,208.32,0,0.0,34,2,3
2025-09-17,LI_GB_AVATR12_LGN_CONQUEST_AUDI_20250917,LI12706,lead_gen,GB,AVATR 12,14992,117,0.007804,44.99,5.76,674.48,2,337.24,15,0,15
2025-09-17,LI_GB_S07_THL_20250917,LI37561,thought_leadership,GB,DEEPAL S07,77330,629,0.008134,36.11,4.44,2792.45,18,155.14,144,6,40
2025-09-17,LI_GB_AVATR12_AWR_YOUNG_PROFESSIONALS_20250917,LI42194,awareness,GB,AVATR 12,25330,198,0.007817,33.24,4.25,841.98,0,0.0,110,3,27
2025-09-17,LI_GB_S07_LGN_ECO_CONSCIOUS_20250917,LI39720,lead_gen,GB,DEEPAL S07,12331,112,0.009083,35.6,3.92,438.96,1,438.96,25,1,11
2025-09-17,LI_GB_AVATR12_THL_20250917,LI33657,thought_leadership,GB,AVATR 12,18921,90,0.004757,30.72,6.46,581.34,3,193.78,20,0,5
2025-09-17,LI_GB_S07_AWR_FLEET_MANAGERS_20250917,LI78852,awareness,GB,DEEPAL S07,5567,34,0.006107,31.05,5.08,172.84,0,0.0,22,0,3
2025-09-18,LI_GB_S07_AWR_SITE_VISITORS_20250918,LI85108,awareness,GB,DEEPAL S07,56546,209,0.003696,26.25,7.1,1484.4,0,0.0,273,25,21
2025-09-18,LI_GB_AVATR12_LGN_SITE_VISITORS_20250918,LI34184,lead_gen,GB,AVATR 12,10085,33,0.003272,34.27,10.47,345.64,1,345.64,27,1,2
2025-09-18,LI_GB_S07_THL_20250918,LI11998,thought_leadership,GB,DEEPAL S07,42357,262,0.006186,43.44,7.02,1839.93,5,367.99,139,8,15
2025-09-18,LI_GB_AVATR12_AWR_CONQUEST_TESLA_20250918,LI22053,awareness,GB,AVATR 12,413,3,0.007264,44.19,6.1,18.29,0,0.0,1,0,0
2025-09-18,LI_GB_S07_LGN_ECO_CONSCIOUS_20250918,LI22037,lead_gen,GB,DEEPAL S07,5941,58,0.009763,38.86,3.98,230.93,0,0.0,25,1,7
2025-09-18,LI_GB_AVATR12_THL_20250918,LI21622,thought_leadership,GB,AVATR 12,38483,189,0.004911,32.96,6.71,1268.45,5,253.69,38,1,28
2025-09-18,LI_GB_S07_AWR_CONQUEST_AUDI_20250918,LI75664,awareness,GB,DEEPAL S07,22584,219,0.009697,21.15,2.18,477.68,0,0.0,55,5,25
2025-09-19,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250919,LI13631,awareness,GB,DEEPAL S07,34082,293,0.008597,39.79,4.63,1356.16,0,0.0,49,4,25
2025-09-19,LI_GB_AVATR12_LGN_CONQUEST_BMW_20250919,LI75708,lead_gen,GB,AVATR 12,3814,27,0.007079,44.52,6.29,169.83,0,0.0,16,0,3
2025-09-19,LI_GB_S07_THL_20250919,LI29396,thought_leadership,GB,DEEPAL S07,41825,264,0.006312,28.03,4.44,1172.29,4,293.07,186,9,27
2025-09-19,LI_GB_AVATR12_AWR_YOUNG_PROFESSIONALS_20250919,LI33872,awareness,GB,AVATR 12,3570,22,0.006162,27.63,4.48,98.63,0,0.0,11,1,2
2025-09-19,LI_GB_S07_LGN_FLEET_MANAGERS_20250919,LI48706,lead_gen,GB,DEEPAL S07,79938,380,0.004754,21.91,4.61,1751.75,12,145.98,357,11,46
2025-09-19,LI_GB_AVATR12_THL_20250919,LI28298,thought_leadership,GB,AVATR 12,7448,36,0.004834,43.87,9.08,326.77,0,0.0,33,1,2
2025-09-19,LI_GB_S07_AWR_CONQUEST_TESLA_20250919,LI58586,awareness,GB,DEEPAL S07,19101,97,0.005078,44.68,8.8,853.38,0,0.0,82,6,13
2025-09-20,LI_GB_S07_AWR_ECO_CONSCIOUS_20250920,LI14903,awareness,GB,DEEPAL S07,1196,6,0.005017,43.6,8.7,52.18,0,0.0,4,0,0
2025-09-20,LI_GB_AVATR12_LGN_CONQUEST_TESLA_20250920,LI74294,lead_gen,GB,AVATR 12,1833,8,0.004364,23.66,5.42,43.37,0,0.0,7,0,0
2025-09-20,LI_GB_S07_THL_20250920,LI37691,thought_leadership,GB,DEEPAL S07,17500,127,0.007257,34.69,4.78,607.06,4,151.77,32,2,17
2025-09-20,LI_GB_AVATR12_AWR_EV_INTENDERS_20250920,LI12557,awareness,GB,AVATR 12,3482,29,0.008329,21.79,2.62,75.89,0,0.0,6,0,2
2025-09-20,LI_GB_S07_LGN_ECO_CONSCIOUS_20250920,LI12109,lead_gen,GB,DEEPAL S07,8572,30,0.0035,40.59,11.6,347.95,0,0.0,21,1,3
2025-09-20,LI_GB_AVATR12_THL_20250920,LI63802,thought_leadership,GB,AVATR 12,42572,266,0.006248,35.76,5.72,1522.23,2,761.12,125,11,25
2025-09-20,LI_GB_S07_AWR_FLEET_MANAGERS_20250920,LI87454,awareness,GB,DEEPAL S07,15583,63,0.004043,24.51,6.06,381.98,0,0.0,50,3,6
2025-09-21,LI_GB_S07_AWR_SITE_VISITORS_20250921,LI77945,awareness,GB,DEEPAL S07,21594,177,0.008197,27.32,3.33,589.85,0,0.0,38,1,24
2025-09-21,LI_GB_AVATR12_LGN_CONQUEST_TESLA_20250921,LI76180,lead_gen,GB,AVATR 12,52311,280,0.005353,26.57,4.96,1389.89,5,277.98,139,13,36
2025-09-21,LI_GB_S07_THL_20250921,LI15562,thought_leadership,GB,DEEPAL S07,3473,29,0.00835,41.67,4.99,144.75,0,0.0,6,0,2
2025-09-21,LI_GB_AVATR12_AWR_CONQUEST_AUDI_20250921,LI99263,awareness,GB,AVATR 12,19287,173,0.00897,42.14,4.7,812.8,0,0.0,56,2,20
2025-09-21,LI_GB_S07_LGN_CONFIGURATOR_USERS_20250921,LI18462,lead_gen,GB,DEEPAL S07,3926,28,0.007132,30.22,4.24,118.68,0,0.0,10,0,1
2025-09-21,LI_GB_AVATR12_THL_20250921,LI98681,thought_leadership,GB,AVATR 12,9186,56,0.006096,26.19,4.3,240.57,1,240.57,32,1,3
2025-09-21,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20250921,LI79050,awareness,GB,DEEPAL S07,1300,4,0.003077,30.26,9.84,39.34,0,0.0,5,0,0
2025-09-22,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250922,LI54258,awareness,GB,DEEPAL S07,48965,150,0.003063,44.44,14.51,2176.24,0,0.0,196,9,11
2025-09-22,LI_GB_AVATR12_LGN_CONFIGURATOR_USERS_20250922,LI65228,lead_gen,GB,AVATR 12,5425,30,0.00553,30.8,5.57,167.12,0,0.0,8,0,1
2025-09-22,LI_GB_S07_THL_20250922,LI37662,thought_leadership,GB,DEEPAL S07,10452,80,0.007654,28.45,3.72,297.32,2,148.66,38,1,8
2025-09-22,LI_GB_AVATR12_AWR_YOUNG_PROFESSIONALS_20250922,LI11367,awareness,GB,AVATR 12,7363,32,0.004346,39.5,9.09,290.83,0,0.0,35,2,3
2025-09-22,LI_GB_S07_LGN_ECO_CONSCIOUS_20250922,LI18532,lead_gen,GB,DEEPAL S07,41388,182,0.004397,29.05,6.61,1202.2,3,400.73,180,11,10
2025-09-22,LI_GB_AVATR12_THL_20250922,LI38388,thought_leadership,GB,AVATR 12,6582,65,0.009875,39.24,3.97,258.32,1,258.32,7,0,4
2025-09-22,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250922,LI27712,awareness,GB,DEEPAL S07,15096,102,0.006757,31.81,4.71,480.26,0,0.0,23,1,10
2025-09-23,LI_GB_S07_AWR_EV_INTENDERS_20250923,LI18362,awareness,GB,DEEPAL S07,6681,65,0.009729,34.68,3.56,231.7,0,0.0,29,2,6
2025-09-23,LI_GB_AVATR12_LGN_LOOKALIKE_CONVERTERS_20250923,LI20416,lead_gen,GB,AVATR 12,43406,177,0.004078,41.47,10.17,1800.13,2,900.06,193,9,9
2025-09-23,LI_GB_S07_THL_20250923,LI65670,thought_leadership,GB,DEEPAL S07,6345,59,0.009299,32.5,3.49,206.2,1,206.2,25,1,8
2025-09-23,LI_GB_AVATR12_AWR_CONQUEST_AUDI_20250923,LI21016,awareness,GB,AVATR 12,53427,433,0.008105,31.08,3.83,1660.49,0,0.0,55,2,40
2025-09-23,LI_GB_S07_LGN_CONFIGURATOR_USERS_20250923,LI56923,lead_gen,GB,DEEPAL S07,12504,94,0.007518,22.8,3.03,285.12,2,142.56,48,2,5
2025-09-23,LI_GB_AVATR12_THL_20250923,LI16178,thought_leadership,GB,AVATR 12,14208,78,0.00549,39.69,7.23,563.98,1,563.98,20,1,5
2025-09-23,LI_GB_S07_AWR_YOUNG_PROFESSIONALS_20250923,LI64537,awareness,GB,DEEPAL S07,26583,133,0.005003,38.59,7.71,1025.77,0,0.0,28,1,13
2025-09-24,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250924,LI86141,awareness,GB,DEEPAL S07,17554,57,0.003247,34.61,10.66,607.64,0,0.0,34,0,4
2025-09-24,LI_GB_AVATR12_LGN_ENGAGED_VIEWERS_20250924,LI80462,lead_gen,GB,AVATR 12,27561,221,0.008019,33.32,4.16,918.37,3,306.12,114,9,31
2025-09-24,LI_GB_S07_THL_20250924,LI31654,thought_leadership,GB,DEEPAL S07,31983,137,0.004284,29.39,6.86,939.87,3,313.29,101,8,17
2025-09-24,LI_GB_AVATR12_AWR_CONQUEST_BMW_20250924,LI39511,awareness,GB,AVATR 12,38063,247,0.006489,20.09,3.1,764.59,0,0.0,149,9,12
2025-09-24,LI_GB_S07_LGN_CONFIGURATOR_USERS_20250924,LI65679,lead_gen,GB,DEEPAL S07,19206,70,0.003645,38.28,10.5,735.2,1,735.2,84,3,10
2025-09-24,LI_GB_AVATR12_THL_20250924,LI70603,thought_leadership,GB,AVATR 12,2281,21,0.009206,34.61,3.76,78.94,0,0.0,2,0,1
2025-09-24,LI_GB_S07_AWR_CONFIGURATOR_USERS_20250924,LI35352,awareness,GB,DEEPAL S07,18935,98,0.005176,41.06,7.93,777.43,0,0.0,46,2,6
2025-09-25,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250925,LI28611,awareness,GB,DEEPAL S07,29695,90,0.003031,28.02,9.24,832.03,0,0.0,112,5,6
2025-09-25,LI_GB_AVATR12_LGN_PREMIUM_AUTO_20250925,LI43608,lead_gen,GB,AVATR 12,21644,151,0.006977,26.18,3.75,566.74,2,283.37,38,2,22
2025-09-25,LI_GB_S07_THL_20250925,LI53725,thought_leadership,GB,DEEPAL S07,63124,435,0.006891,21.56,3.13,1361.0,13,104.69,67,5,56
2025-09-25,LI_GB_AVATR12_AWR_CONQUEST_TESLA_20250925,LI12875,awareness,GB,AVATR 12,4912,28,0.0057,32.1,5.63,157.68,0,0.0,9,0,3
2025-09-25,LI_GB_S07_LGN_CONQUEST_AUDI_20250925,LI86302,lead_gen,GB,DEEPAL S07,17517,121,0.006908,31.89,4.62,558.62,2,279.31,26,0,12
2025-09-25,LI_GB_AVATR12_THL_20250925,LI10803,thought_leadership,GB,AVATR 12,45890,439,0.009566,31.24,3.27,1433.73,8,179.22,214,18,49
2025-09-25,LI_GB_S07_AWR_ECO_CONSCIOUS_20250925,LI88061,awareness,GB,DEEPAL S07,15761,61,0.00387,32.27,8.34,508.63,0,0.0,58,5,3
2025-09-26,LI_GB_S07_AWR_CONQUEST_TESLA_20250926,LI59093,awareness,GB,DEEPAL S07,6316,52,0.008233,25.52,3.1,161.21,0,0.0,23,1,6
2025-09-26,LI_GB_AVATR12_LGN_FLEET_MANAGERS_20250926,LI24675,lead_gen,GB,AVATR 12,3574,28,0.007834,22.49,2.87,80.37,0,0.0,6,0,2
2025-09-26,LI_GB_S07_THL_20250926,LI70469,thought_leadership,GB,DEEPAL S07,81234,350,0.004309,32.24,7.48,2619.28,6,436.55,358,28,49
2025-09-26,LI_GB_AVATR12_AWR_EV_INTENDERS_20250926,LI27875,awareness,GB,AVATR 12,1691,16,0.009462,36.14,3.82,61.12,0,0.0,6,0,0
2025-09-26,LI_GB_S07_LGN_SITE_VISITORS_20250926,LI82991,lead_gen,GB,DEEPAL S07,20278,67,0.003304,37.7,11.41,764.5,0,0.0,81,1,4
2025-09-26,LI_GB_AVATR12_THL_20250926,LI68445,thought_leadership,GB,AVATR 12,10051,33,0.003283,44.45,13.54,446.81,0,0.0,49,1,2
2025-09-26,LI_GB_S07_AWR_PREMIUM_AUTO_20250926,LI35704,awareness,GB,DEEPAL S07,21089,134,0.006354,28.82,4.54,607.81,0,0.0,65,4,11
2025-09-27,LI_GB_S07_AWR_FAMILY_BUYERS_20250927,LI54495,awareness,GB,DEEPAL S07,16088,140,0.008702,34.77,4.0,559.48,0,0.0,60,3,18
2025-09-27,LI_GB_AVATR12_LGN_LUXURY_LIFESTYLE_20250927,LI11076,lead_gen,GB,AVATR 12,25711,115,0.004473,27.65,6.18,710.93,1,710.93,87,7,13
2025-09-27,LI_GB_S07_THL_20250927,LI12356,thought_leadership,GB,DEEPAL S07,9355,55,0.005879,39.86,6.78,372.93,0,0.0,34,2,8
2025-09-27,LI_GB_AVATR12_AWR_LUXURY_LIFESTYLE_20250927,LI32837,awareness,GB,AVATR 12,7611,42,0.005518,35.39,6.41,269.35,0,0.0,33,3,2
2025-09-27,LI_GB_S07_LGN_CONQUEST_AUDI_20250927,LI77927,lead_gen,GB,DEEPAL S07,17142,156,0.0091,44.49,4.89,762.6,2,381.3,46,3,14
2025-09-27,LI_GB_AVATR12_THL_20250927,LI38979,thought_leadership,GB,AVATR 12,6811,62,0.009103,34.25,3.76,233.3,1,233.3,14,1,6
2025-09-27,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20250927,LI73217,awareness,GB,DEEPAL S07,12838,117,0.009114,30.18,3.31,387.43,0,0.0,26,1,7
2025-09-28,LI_GB_S07_AWR_CONQUEST_BMW_20250928,LI80633,awareness,GB,DEEPAL S07,8606,38,0.004416,26.28,5.95,226.2,0,0.0,14,0,5
2025-09-28,LI_GB_AVATR12_LGN_ECO_CONSCIOUS_20250928,LI78267,lead_gen,GB,AVATR 12,8946,28,0.00313,42.73,13.65,382.32,0,0.0,41,1,2
2025-09-28,LI_GB_S07_THL_20250928,LI80261,thought_leadership,GB,DEEPAL S07,15575,142,0.009117,35.34,3.88,550.5,3,183.5,53,3,8
2025-09-28,LI_GB_AVATR12_AWR_FAMILY_BUYERS_20250928,LI10083,awareness,GB,AVATR 12,26452,256,0.009678,23.02,2.38,608.9,0,0.0,109,5,23
2025-09-28,LI_GB_S07_LGN_CONQUEST_AUDI_20250928,LI87571,lead_gen,GB,DEEPAL S07,15707,81,0.005157,32.32,6.27,507.6,1,507.6,65,2,9
2025-09-28,LI_GB_AVATR12_THL_20250928,LI82895,thought_leadership,GB,AVATR 12,8887,85,0.009565,25.61,2.68,227.57,2,113.78,16,1,5
2025-09-28,LI_GB_S07_AWR_FLEET_MANAGERS_20250928,LI36588,awareness,GB,DEEPAL S07,23556,183,0.007769,38.58,4.97,908.72,0,0.0,87,7,11
2025-09-29,LI_GB_S07_AWR_FLEET_MANAGERS_20250929,LI73704,awareness,GB,DEEPAL S07,43507,268,0.00616,23.44,3.81,1019.82,0,0.0,45,3,22
2025-09-29,LI_GB_AVATR12_LGN_YOUNG_PROFESSIONALS_20250929,LI41104,lead_gen,GB,AVATR 12,87957,380,0.00432,26.8,6.2,2357.11,3,785.7,238,21,37
2025-09-29,LI_GB_S07_THL_20250929,LI59479,thought_leadership,GB,DEEPAL S07,12317,54,0.004384,28.14,6.42,346.56,0,0.0,24,1,5
2025-09-29,LI_GB_AVATR12_AWR_PREMIUM_AUTO_20250929,LI40011,awareness,GB,AVATR 12,18303,135,0.007376,38.52,5.22,705.03,0,0.0,37,2,14
2025-09-29,LI_GB_S07_LGN_CONQUEST_TESLA_20250929,LI58564,lead_gen,GB,DEEPAL S07,12311,104,0.008448,43.14,5.11,531.14,2,265.57,33,3,7
2025-09-29,LI_GB_AVATR12_THL_20250929,LI41752,thought_leadership,GB,AVATR 12,1693,13,0.007679,39.96,5.2,67.66,0,0.0,6,0,1
2025-09-29,LI_GB_S07_AWR_ENGAGED_VIEWERS_20250929,LI11642,awareness,GB,DEEPAL S07,30061,254,0.008449,30.57,3.62,918.95,0,0.0,98,6,13
2025-09-30,LI_GB_S07_AWR_PREMIUM_AUTO_20250930,LI93892,awareness,GB,DEEPAL S07,19431,113,0.005815,27.87,4.79,541.53,0,0.0,70,6,13
2025-09-30,LI_GB_AVATR12_LGN_FAMILY_BUYERS_20250930,LI94182,lead_gen,GB,AVATR 12,85470,559,0.00654,22.64,3.46,1935.26,6,322.54,149,13,52
2025-09-30,LI_GB_S07_THL_20250930,LI18009,thought_leadership,GB,DEEPAL S07,10439,74,0.007089,33.4,4.71,348.63,2,174.31,38,2,5
2025-09-30,LI_GB_AVATR12_AWR_FLEET_MANAGERS_20250930,LI69661,awareness,GB,AVATR 12,16858,127,0.007534,38.92,5.17,656.19,0,0.0,60,4,14
2025-09-30,LI_GB_S07_LGN_FLEET_MANAGERS_20250930,LI67579,lead_gen,GB,DEEPAL S07,68665,329,0.004791,20.05,4.18,1376.86,6,229.48,272,11,26
2025-09-30,LI_GB_AVATR12_THL_20250930,LI22289,thought_leadership,GB,AVATR 12,15192,83,0.005463,40.32,7.38,612.51,2,306.26,51,4,11
2025-09-30,LI_GB_S07_AWR_FAMILY_BUYERS_20250930,LI74570,awareness,GB,DEEPAL S07,15297,135,0.008825,23.13,2.62,353.78,0,0.0,17,0,11
2025-10-01,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20251001,LI55416,awareness,GB,DEEPAL S07,21242,175,0.008238,25.38,3.08,539.07,0,0.0,51,4,11
2025-10-01,LI_GB_AVATR12_LGN_CONQUEST_TESLA_20251001,LI40580,lead_gen,GB,AVATR 12,4006,18,0.004493,41.2,9.17,165.05,0,0.0,7,0,1
2025-10-01,LI_GB_AVATR11_THL_20251001,LI48588,thought_leadership,GB,AVATR 11,38648,215,0.005563,28.58,5.14,1104.77,3,368.26,82,7,23
2025-10-01,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20251001,LI74166,awareness,GB,DEEPAL S07,4813,28,0.005818,40.81,7.02,196.47,0,0.0,8,0,2
2025-10-01,LI_GB_AVATR12_LGN_FLEET_MANAGERS_20251001,LI50356,lead_gen,GB,AVATR 12,21066,147,0.006978,36.71,5.26,773.32,2,386.66,61,3,10
2025-10-01,LI_GB_AVATR11_THL_20251001,LI87889,thought_leadership,GB,AVATR 11,52556,343,0.006526,20.99,3.22,1103.41,11,100.31,176,11,41
2025-10-01,LI_GB_S07_AWR_ECO_CONSCIOUS_20251001,LI61300,awareness,GB,DEEPAL S07,6556,20,0.003051,29.24,9.59,191.71,0,0.0,29,1,2
2025-10-02,LI_GB_S07_AWR_CONQUEST_AUDI_20251002,LI81733,awareness,GB,DEEPAL S07,7190,52,0.007232,35.12,4.86,252.53,0,0.0,17,1,3
2025-10-02,LI_GB_AVATR12_LGN_SITE_VISITORS_20251002,LI59087,lead_gen,GB,AVATR 12,272,2,0.007353,36.44,4.96,9.92,0,0.0,0,0,0
2025-10-02,LI_GB_AVATR11_THL_20251002,LI25457,thought_leadership,GB,AVATR 11,61585,290,0.004709,27.0,5.73,1662.59,9,184.73,129,10,31
