date,campaign_name,campaign_id,campaign_type,market,model,keyword_group,impressions,clicks,ctr,avg_cpc,spend,conversions,conversion_rate,cost_per_conversion,quality_score,impression_share,search_impression_share
2025-08-30,GOOG_GB_S07_SRC_BRAND_20250830,GO61770,Search,GB,DEEPAL S07,dealer,2122,109,0.051367,3.37,367.87,3,0.0299,122.62,6,0.7,0.45
2025-08-30,GOOG_GB_S07_SRC_BRAND_20250830,GO46641,Search,GB,DEEPAL S07,dealer,526,41,0.077947,2.63,107.87,0,0.0238,0.0,5,0.51,0.74
2025-08-30,GOOG_GB_S07_SRC_BRAND_20250830,GO95530,Search,GB,DEEPAL S07,dealer,150,11,0.073333,3.5,38.49,0,0.0259,0.0,6,0.61,0.32
2025-08-30,GOOG_GB_S07_SRC_BRAND_20250830,GO84275,Search,GB,DEEPAL S07,brand_broad,2291,184,0.080314,2.82,518.05,4,0.0218,129.51,7,0.56,0.68
2025-08-30,GOOG_GB_S07_SRC_BRAND_20250830,GO63942,Search,GB,DEEPAL S07,test_drive,1215,128,0.10535,2.65,339.44,3,0.024,113.15,5,0.51,0.39
2025-08-30,GOOG_GB_S07_SRC_BRAND_20250830,GO33053,Search,GB,DEEPAL S07,brand_exact,1421,180,0.126671,1.5,270.89,8,0.0484,33.86,9,0.85,0.42
2025-08-30,GOOG_GB_S07_SRC_BRAND_20250830,GO58036,Search,GB,DEEPAL S07,price,503,43,0.085487,2.64,113.73,1,0.0294,113.73,9,0.64,0.3
2025-08-30,GOOG_GB_S07_SRC_BRAND_20250830,GO79800,Search,GB,DEEPAL S07,ev_suv,1483,151,0.101821,3.52,531.15,4,0.0331,132.79,6,0.84,0.64
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO23550,Search,GB,DEEPAL S07,review,99,14,0.141414,2.7,37.76,0,0.0296,0.0,5,0.81,0.64
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO22399,Search,GB,DEEPAL S07,electric_car,1085,65,0.059908,1.54,100.09,1,0.0269,100.09,7,0.76,0.39
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO17118,Search,GB,DEEPAL S07,test_drive,3725,464,0.124564,1.38,639.9,17,0.0378,37.64,5,0.47,0.73
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO97108,Search,GB,DEEPAL S07,electric_car,10668,656,0.061492,2.15,1409.41,13,0.0213,108.42,5,0.5,0.65
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO67602,Search,GB,DEEPAL S07,review,83,10,0.120482,3.56,35.62,0,0.0331,0.0,8,0.7,0.55
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO95132,Search,GB,DEEPAL S07,electric_car,3847,574,0.149207,1.72,987.58,16,0.0293,61.72,5,0.77,0.38
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO46565,Search,GB,DEEPAL S07,test_drive,6146,896,0.145786,0.54,487.05,43,0.0489,11.33,6,0.79,0.56
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO10884,Search,GB,DEEPAL S07,review,303,31,0.10231,3.42,106.03,1,0.0379,106.03,6,0.64,0.69
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO44650,Search,GB,DEEPAL S07,electric_car,11439,594,0.051928,1.01,600.52,12,0.0218,50.04,8,0.43,0.33
2025-08-31,GOOG_GB_S07_SRC_BRAND_20250831,GO42731,Search,GB,DEEPAL S07,test_drive,607,60,0.098847,2.27,135.95,3,0.0584,45.32,8,0.4,0.74
2025-09-01,GOOG_GB_S07_SRC_BRAND_20250901,GO53687,Search,GB,DEEPAL S07,brand_broad,4850,719,0.148247,0.96,691.76,31,0.044,22.31,7,0.83,0.45
2025-09-01,GOOG_GB_AVATR12_SRC_GEN_20250901,GO50094,Search,GB,AVATR 12,dealer,10614,274,0.025815,1.18,324.02,9,0.0356,36.0,7,0.49,0.31
2025-09-01,GOOG_GB_S07_PMAX_20250901,GO54783,Performance Max,GB,DEEPAL S07,test_drive,1871,51,0.027258,1.84,93.9,1,0.0205,93.9,4,0.46,0.63
2025-09-01,GOOG_GB_AVATR12_GDN_CONQUEST_TESLA_20250901,GO65425,Display,GB,AVATR 12,dealer,2052,73,0.035575,2.24,163.3,4,0.055,40.83,3,0.47,0.61
2025-09-01,GOOG_GB_S07_SRC_BRAND_20250901,GO70660,Search,GB,DEEPAL S07,test_drive,3527,351,0.099518,0.53,186.84,7,0.0213,26.69,7,0.66,0.4
2025-09-01,GOOG_GB_AVATR12_SRC_GEN_20250901,GO62043,Search,GB,AVATR 12,ev_suv,12093,348,0.028777,3.1,1078.84,8,0.0241,134.86,6,0.63,0.34
2025-09-01,GOOG_GB_S07_PMAX_20250901,GO52542,Performance Max,GB,DEEPAL S07,electric_car,610,18,0.029508,0.9,16.22,1,0.0567,16.22,7,0.79,0.59
2025-09-01,GOOG_GB_AVATR12_GDN_ECO_CONSCIOUS_20250901,GO83866,Display,GB,AVATR 12,price,1513,52,0.034369,1.95,101.43,1,0.0371,101.43,4,0.57,0.39
2025-09-01,GOOG_GB_S07_SRC_BRAND_20250901,GO96118,Search,GB,DEEPAL S07,brand_exact,2881,309,0.107254,2.23,689.18,13,0.0426,53.01,8,0.63,0.44
2025-09-01,GOOG_GB_AVATR12_SRC_GEN_20250901,GO18753,Search,GB,AVATR 12,competitor,2171,57,0.026255,3.3,188.07,2,0.0439,94.04,6,0.82,0.72
2025-09-01,GOOG_GB_S07_PMAX_20250901,GO41772,Performance Max,GB,DEEPAL S07,brand_broad,738,32,0.04336,1.93,61.62,1,0.0379,61.62,6,0.6,0.54
2025-09-01,GOOG_GB_AVATR12_GDN_CONFIGURATOR_USERS_20250901,GO97917,Display,GB,AVATR 12,brand_exact,3111,132,0.04243,0.55,72.46,5,0.0453,14.49,4,0.73,0.55
2025-09-01,GOOG_GB_S07_SRC_BRAND_20250901,GO35752,Search,GB,DEEPAL S07,brand_broad,523,57,0.108987,1.61,91.67,1,0.0208,91.67,9,0.56,0.46
2025-09-01,GOOG_GB_AVATR12_SRC_GEN_20250901,GO35001,Search,GB,AVATR 12,ev_suv,4297,251,0.058413,3.02,757.93,13,0.0539,58.3,6,0.42,0.32
2025-09-01,GOOG_GB_S07_PMAX_20250901,GO74878,Performance Max,GB,DEEPAL S07,dealer,11866,240,0.020226,3.06,733.77,8,0.0362,91.72,6,0.77,0.68
2025-09-01,GOOG_GB_AVATR12_GDN_YOUNG_PROFESSIONALS_20250901,GO57027,Display,GB,AVATR 12,brand_exact,2527,133,0.052632,1.48,196.79,7,0.0551,28.11,4,0.66,0.5
2025-09-01,GOOG_GB_S07_SRC_BRAND_20250901,GO88096,Search,GB,DEEPAL S07,brand_exact,5880,507,0.086224,1.76,890.78,14,0.029,63.63,7,0.82,0.6
2025-09-01,GOOG_GB_AVATR12_SRC_GEN_20250901,GO50497,Search,GB,AVATR 12,electric_car,7245,301,0.041546,2.64,795.96,9,0.0327,88.44,3,0.49,0.44
2025-09-01,GOOG_GB_S07_PMAX_20250901,GO19854,Performance Max,GB,DEEPAL S07,test_drive,50711,1374,0.027095,0.61,843.79,47,0.0345,17.95,5,0.41,0.48
2025-09-01,GOOG_GB_AVATR12_GDN_CONQUEST_BMW_20250901,GO27123,Display,GB,AVATR 12,competitor,5217,197,0.037761,3.1,609.98,10,0.0514,61.0,4,0.56,0.33
2025-09-01,GOOG_GB_S07_SRC_BRAND_20250901,GO79226,Search,GB,DEEPAL S07,brand_broad,1859,108,0.058096,1.33,143.2,4,0.0459,35.8,9,0.81,0.4
2025-09-01,GOOG_GB_AVATR12_SRC_GEN_20250901,GO75180,Search,GB,AVATR 12,brand_exact,5174,296,0.057209,1.27,374.62,12,0.0428,31.22,4,0.65,0.65
2025-09-01,GOOG_GB_S07_PMAX_20250901,GO29885,Performance Max,GB,DEEPAL S07,price,8476,323,0.038108,3.43,1107.68,15,0.0475,73.85,4,0.73,0.5
2025-09-01,GOOG_GB_AVATR12_GDN_ECO_CONSCIOUS_20250901,GO21244,Display,GB,AVATR 12,brand_broad,13473,423,0.031396,2.14,903.49,20,0.0478,45.17,7,0.47,0.75
2025-09-01,GOOG_GB_S07_SRC_BRAND_20250901,GO69190,Search,GB,DEEPAL S07,price,53,7,0.132075,0.66,4.64,0,0.0368,0.0,7,0.66,0.72
2025-09-01,GOOG_GB_AVATR12_SRC_GEN_20250901,GO48965,Search,GB,AVATR 12,dealer,59236,1945,0.032835,1.2,2339.34,57,0.0293,41.04,3,0.54,0.62
2025-09-01,GOOG_GB_S07_PMAX_20250901,GO37240,Performance Max,GB,DEEPAL S07,review,769,16,0.020806,1.89,30.3,0,0.0567,0.0,6,0.83,0.47
2025-09-01,GOOG_GB_AVATR12_GDN_YOUNG_PROFESSIONALS_20250901,GO76941,Display,GB,AVATR 12,brand_broad,29485,859,0.029133,0.52,449.47,48,0.056,9.36,7,0.52,0.57
2025-09-01,GOOG_GB_S07_SRC_BRAND_20250901,GO55650,Search,GB,DEEPAL S07,brand_broad,5421,686,0.126545,0.75,514.32,25,0.0375,20.57,6,0.48,0.5
2025-09-01,GOOG_GB_AVATR12_SRC_GEN_20250901,GO96306,Search,GB,AVATR 12,brand_broad,19866,782,0.039364,2.27,1776.77,42,0.0539,42.3,6,0.65,0.66
2025-09-02,GOOG_GB_S07_SRC_BRAND_20250902,GO19174,Search,GB,DEEPAL S07,test_drive,2759,212,0.076839,2.65,561.54,4,0.0223,140.39,7,0.44,0.45
2025-09-02,GOOG_GB_AVATR12_SRC_GEN_20250902,GO83961,Search,GB,AVATR 12,brand_broad,2327,95,0.040825,2.33,221.68,5,0.0595,44.34,7,0.67,0.5
2025-09-02,GOOG_GB_S07_PMAX_20250902,GO28525,Performance Max,GB,DEEPAL S07,brand_exact,703,15,0.021337,2.85,42.79,0,0.0239,0.0,5,0.78,0.45
2025-09-02,GOOG_GB_AVATR12_GDN_YOUNG_PROFESSIONALS_20250902,GO49056,Display,GB,AVATR 12,ev_suv,1088,53,0.048713,3.35,177.29,2,0.0512,88.64,7,0.71,0.46
2025-09-02,GOOG_GB_S07_SRC_BRAND_20250902,GO64838,Search,GB,DEEPAL S07,brand_broad,175,21,0.12,3.26,68.55,1,0.056,68.55,6,0.68,0.37
2025-09-02,GOOG_GB_AVATR12_SRC_GEN_20250902,GO39276,Search,GB,AVATR 12,dealer,13647,409,0.02997,3.44,1406.54,18,0.0455,78.14,3,0.44,0.67
2025-09-02,GOOG_GB_S07_PMAX_20250902,GO14046,Performance Max,GB,DEEPAL S07,dealer,2817,88,0.031239,3.36,295.32,2,0.0229,147.66,7,0.53,0.66
2025-09-02,GOOG_GB_AVATR12_GDN_LOOKALIKE_CONVERTERS_20250902,GO99283,Display,GB,AVATR 12,review,12080,523,0.043295,2.06,1075.82,21,0.0409,51.23,5,0.43,0.72
2025-09-02,GOOG_GB_S07_SRC_BRAND_20250902,GO81123,Search,GB,DEEPAL S07,price,373,35,0.093834,2.09,73.2,2,0.0575,36.6,9,0.42,0.4
2025-09-02,GOOG_GB_AVATR12_SRC_GEN_20250902,GO54317,Search,GB,AVATR 12,dealer,3018,180,0.059642,2.37,425.96,7,0.0415,60.85,7,0.57,0.39
2025-09-02,GOOG_GB_S07_PMAX_20250902,GO20250,Performance Max,GB,DEEPAL S07,dealer,5271,244,0.046291,0.6,147.19,9,0.0407,16.35,4,0.46,0.68
2025-09-02,GOOG_GB_AVATR12_GDN_SITE_VISITORS_20250902,GO57563,Display,GB,AVATR 12,ev_suv,14167,791,0.055834,1.03,818.08,16,0.0203,51.13,5,0.74,0.31
2025-09-02,GOOG_GB_S07_SRC_BRAND_20250902,GO18940,Search,GB,DEEPAL S07,competitor,1243,179,0.144006,2.27,405.71,9,0.0511,45.08,6,0.48,0.47
2025-09-02,GOOG_GB_AVATR12_SRC_GEN_20250902,GO35013,Search,GB,AVATR 12,dealer,3662,127,0.034681,3.49,443.84,3,0.0237,147.95,3,0.53,0.56
2025-09-02,GOOG_GB_S07_PMAX_20250902,GO54336,Performance Max,GB,DEEPAL S07,brand_exact,5367,137,0.025526,1.81,248.21,7,0.0583,35.46,4,0.47,0.41
2025-09-02,GOOG_GB_AVATR12_GDN_CONQUEST_TESLA_20250902,GO96015,Display,GB,AVATR 12,dealer,65368,2784,0.04259,0.6,1680.63,140,0.0505,12.0,3,0.84,0.71
2025-09-02,GOOG_GB_S07_SRC_BRAND_20250902,GO18784,Search,GB,DEEPAL S07,competitor,508,67,0.13189,2.37,158.48,2,0.0388,79.24,9,0.52,0.38
2025-09-02,GOOG_GB_AVATR12_SRC_GEN_20250902,GO65521,Search,GB,AVATR 12,ev_suv,10947,566,0.051704,1.23,695.8,25,0.0452,27.83,3,0.71,0.31
2025-09-02,GOOG_GB_S07_PMAX_20250902,GO34914,Performance Max,GB,DEEPAL S07,test_drive,4170,99,0.023741,3.17,313.87,4,0.0501,78.47,7,0.83,0.47
2025-09-02,GOOG_GB_AVATR12_GDN_SITE_VISITORS_20250902,GO38921,Display,GB,AVATR 12,brand_exact,3533,91,0.025757,0.91,82.52,3,0.0425,27.51,7,0.41,0.47
2025-09-02,GOOG_GB_S07_SRC_BRAND_20250902,GO64766,Search,GB,DEEPAL S07,dealer,380,36,0.094737,3.01,108.42,1,0.0436,108.42,8,0.83,0.53
2025-09-02,GOOG_GB_AVATR12_SRC_GEN_20250902,GO19711,Search,GB,AVATR 12,dealer,1180,43,0.036441,3.05,131.03,1,0.0388,131.03,4,0.79,0.31
2025-09-02,GOOG_GB_S07_PMAX_20250902,GO55392,Performance Max,GB,DEEPAL S07,price,4534,235,0.051831,2.85,670.81,8,0.0368,83.85,3,0.44,0.7
2025-09-02,GOOG_GB_AVATR12_GDN_LUXURY_LIFESTYLE_20250902,GO80864,Display,GB,AVATR 12,brand_exact,18748,591,0.031523,0.78,462.7,14,0.0241,33.05,7,0.43,0.49
2025-09-02,GOOG_GB_S07_SRC_BRAND_20250902,GO80232,Search,GB,DEEPAL S07,brand_exact,558,80,0.143369,1.77,141.55,2,0.0273,70.78,6,0.82,0.63
2025-09-02,GOOG_GB_AVATR12_SRC_GEN_20250902,GO35799,Search,GB,AVATR 12,brand_broad,9192,468,0.050914,3.36,1570.51,19,0.0417,82.66,5,0.85,0.37
2025-09-02,GOOG_GB_S07_PMAX_20250902,GO46069,Performance Max,GB,DEEPAL S07,test_drive,10901,404,0.037061,1.2,483.8,10,0.0251,48.38,6,0.71,0.52
2025-09-02,GOOG_GB_AVATR12_GDN_CONQUEST_TESLA_20250902,GO61179,Display,GB,AVATR 12,brand_broad,147,4,0.027211,3.38,13.51,0,0.0595,0.0,5,0.46,0.64
2025-09-02,GOOG_GB_S07_SRC_BRAND_20250902,GO73424,Search,GB,DEEPAL S07,competitor,5020,358,0.071315,2.19,782.93,16,0.0471,48.93,9,0.48,0.57
2025-09-02,GOOG_GB_AVATR12_SRC_GEN_20250902,GO53676,Search,GB,AVATR 12,test_drive,1278,38,0.029734,2.03,77.22,2,0.0578,38.61,4,0.68,0.51
2025-09-03,GOOG_GB_S07_SRC_BRAND_20250903,GO13725,Search,GB,DEEPAL S07,competitor,6379,525,0.082301,1.4,735.58,19,0.0376,38.71,7,0.78,0.73
2025-09-03,GOOG_GB_AVATR12_SRC_GEN_20250903,GO47686,Search,GB,AVATR 12,electric_car,18699,1056,0.056474,0.9,952.27,31,0.0301,30.72,5,0.67,0.68
2025-09-03,GOOG_GB_S07_PMAX_20250903,GO68972,Performance Max,GB,DEEPAL S07,review,7344,385,0.052424,2.62,1007.41,17,0.045,59.26,6,0.56,0.42
2025-09-03,GOOG_GB_AVATR12_GDN_LUXURY_LIFESTYLE_20250903,GO28755,Display,GB,AVATR 12,price,3533,73,0.020662,3.02,220.66,3,0.0469,73.55,4,0.48,0.3
2025-09-03,GOOG_GB_S07_SRC_BRAND_20250903,GO12681,Search,GB,DEEPAL S07,ev_suv,1920,236,0.122917,2.55,601.58,13,0.0572,46.28,6,0.52,0.55
2025-09-03,GOOG_GB_AVATR12_SRC_GEN_20250903,GO24309,Search,GB,AVATR 12,dealer,3994,214,0.05358,3.12,667.64,9,0.0441,74.18,7,0.72,0.58
2025-09-03,GOOG_GB_S07_PMAX_20250903,GO24763,Performance Max,GB,DEEPAL S07,price,9240,469,0.050758,0.53,247.79,23,0.0498,10.77,7,0.47,0.38
2025-09-03,GOOG_GB_AVATR12_GDN_TECH_ENTHUSIASTS_20250903,GO44685,Display,GB,AVATR 12,competitor,2321,68,0.029298,2.13,144.74,2,0.0294,72.37,3,0.67,0.5
2025-09-03,GOOG_GB_S07_SRC_BRAND_20250903,GO54920,Search,GB,DEEPAL S07,competitor,5251,712,0.135593,0.62,443.29,35,0.0504,12.67,9,0.42,0.63
2025-09-03,GOOG_GB_AVATR12_SRC_GEN_20250903,GO58743,Search,GB,AVATR 12,price,1073,63,0.058714,2.61,164.5,2,0.0346,82.25,6,0.78,0.7
2025-09-03,GOOG_GB_S07_PMAX_20250903,GO16033,Performance Max,GB,DEEPAL S07,competitor,28958,609,0.02103,0.7,426.02,30,0.0505,14.2,7,0.45,0.47
2025-09-03,GOOG_GB_AVATR12_GDN_CONQUEST_TESLA_20250903,GO17353,Display,GB,AVATR 12,ev_suv,9613,419,0.043587,2.21,926.27,16,0.0382,57.89,5,0.51,0.31
2025-09-03,GOOG_GB_S07_SRC_BRAND_20250903,GO87368,Search,GB,DEEPAL S07,price,4837,349,0.072152,1.04,362.36,16,0.0469,22.65,5,0.67,0.51
2025-09-03,GOOG_GB_AVATR12_SRC_GEN_20250903,GO97673,Search,GB,AVATR 12,test_drive,3184,75,0.023555,2.78,208.42,3,0.0426,69.47,7,0.59,0.47
2025-09-03,GOOG_GB_S07_PMAX_20250903,GO19621,Performance Max,GB,DEEPAL S07,review,95153,2564,0.026946,1.01,2588.38,130,0.0511,19.91,3,0.61,0.54
2025-09-03,GOOG_GB_AVATR12_GDN_CONQUEST_TESLA_20250903,GO71304,Display,GB,AVATR 12,ev_suv,8963,340,0.037934,2.64,896.4,19,0.0571,47.18,7,0.71,0.73
2025-09-03,GOOG_GB_S07_SRC_BRAND_20250903,GO49901,Search,GB,DEEPAL S07,price,5212,555,0.106485,1.57,872.26,13,0.0244,67.1,7,0.78,0.66
2025-09-03,GOOG_GB_AVATR12_SRC_GEN_20250903,GO15395,Search,GB,AVATR 12,test_drive,2320,128,0.055172,1.63,208.13,6,0.0533,34.69,5,0.71,0.45
2025-09-03,GOOG_GB_S07_PMAX_20250903,GO91281,Performance Max,GB,DEEPAL S07,brand_exact,5276,172,0.0326,1.65,283.12,6,0.0368,47.19,3,0.51,0.35
2025-09-03,GOOG_GB_AVATR12_GDN_ENGAGED_VIEWERS_20250903,GO17606,Display,GB,AVATR 12,review,9272,253,0.027286,0.71,180.8,12,0.0498,15.07,6,0.56,0.65
2025-09-03,GOOG_GB_S07_SRC_BRAND_20250903,GO26577,Search,GB,DEEPAL S07,price,1490,176,0.118121,1.9,334.63,4,0.0282,83.66,5,0.81,0.67
2025-09-03,GOOG_GB_AVATR12_SRC_GEN_20250903,GO33927,Search,GB,AVATR 12,electric_car,7108,354,0.049803,1.7,601.84,11,0.0315,54.71,6,0.47,0.44
2025-09-03,GOOG_GB_S07_PMAX_20250903,GO81015,Performance Max,GB,DEEPAL S07,price,5227,195,0.037306,2.15,418.81,8,0.0456,52.35,3,0.8,0.64
2025-09-03,GOOG_GB_AVATR12_GDN_LUXURY_LIFESTYLE_20250903,GO84003,Display,GB,AVATR 12,brand_broad,7065,242,0.034253,0.53,128.61,13,0.0557,9.89,3,0.75,0.63
2025-09-03,GOOG_GB_S07_SRC_BRAND_20250903,GO55168,Search,GB,DEEPAL S07,dealer,3213,369,0.114846,3.38,1245.74,21,0.0579,59.32,9,0.54,0.42
2025-09-03,GOOG_GB_AVATR12_SRC_GEN_20250903,GO33923,Search,GB,AVATR 12,brand_broad,985,38,0.038579,2.95,112.01,1,0.0297,112.01,7,0.48,0.44
2025-09-03,GOOG_GB_S07_PMAX_20250903,GO28112,Performance Max,GB,DEEPAL S07,brand_broad,102,3,0.029412,3.65,10.96,0,0.0203,0.0,4,0.84,0.36
2025-09-03,GOOG_GB_AVATR12_GDN_ECO_CONSCIOUS_20250903,GO17732,Display,GB,AVATR 12,competitor,4088,177,0.043297,1.1,194.31,4,0.0244,48.58,4,0.48,0.61
2025-09-03,GOOG_GB_S07_SRC_BRAND_20250903,GO57579,Search,GB,DEEPAL S07,competitor,5343,732,0.137002,2.16,1579.52,37,0.0514,42.69,9,0.62,0.43
2025-09-03,GOOG_GB_AVATR12_SRC_GEN_20250903,GO88525,Search,GB,AVATR 12,brand_exact,5929,267,0.045033,2.68,715.27,13,0.0506,55.02,7,0.61,0.71
2025-09-04,GOOG_GB_S07_SRC_BRAND_20250904,GO27688,Search,GB,DEEPAL S07,brand_broad,2156,121,0.056122,2.33,281.36,3,0.0267,93.79,5,0.75,0.72
2025-09-04,GOOG_GB_AVATR12_SRC_GEN_20250904,GO70885,Search,GB,AVATR 12,review,4393,243,0.055315,2.44,592.84,6,0.0264,98.81,4,0.79,0.61
2025-09-04,GOOG_GB_S07_PMAX_20250904,GO27153,Performance Max,GB,DEEPAL S07,brand_exact,13728,525,0.038243,2.51,1319.89,27,0.0523,48.88,3,0.65,0.59
2025-09-04,GOOG_GB_AVATR12_GDN_PREMIUM_AUTO_20250904,GO81269,Display,GB,AVATR 12,brand_broad,6515,325,0.049885,2.66,863.38,14,0.0432,61.67,7,0.72,0.39
2025-09-04,GOOG_GB_S07_SRC_BRAND_20250904,GO13393,Search,GB,DEEPAL S07,price,1114,155,0.139138,1.49,231.35,3,0.0251,77.12,5,0.67,0.48
2025-09-04,GOOG_GB_AVATR12_SRC_GEN_20250904,GO47325,Search,GB,AVATR 12,dealer,11539,654,0.056677,0.68,445.11,15,0.0238,29.67,6,0.51,0.4
2025-09-04,GOOG_GB_S07_PMAX_20250904,GO67083,Performance Max,GB,DEEPAL S07,brand_exact,2295,66,0.028758,1.99,131.44,2,0.0423,65.72,6,0.75,0.71
2025-09-04,GOOG_GB_AVATR12_GDN_YOUNG_PROFESSIONALS_20250904,GO35172,Display,GB,AVATR 12,competitor,1385,78,0.056318,2.0,155.86,2,0.0339,77.93,6,0.82,0.69
2025-09-04,GOOG_GB_S07_SRC_BRAND_20250904,GO57685,Search,GB,DEEPAL S07,review,2388,350,0.146566,0.67,234.63,11,0.0331,21.33,5,0.81,0.34
2025-09-04,GOOG_GB_AVATR12_SRC_GEN_20250904,GO69628,Search,GB,AVATR 12,brand_exact,1892,101,0.053383,2.13,214.73,3,0.0391,71.58,4,0.75,0.63
2025-09-04,GOOG_GB_S07_PMAX_20250904,GO40575,Performance Max,GB,DEEPAL S07,test_drive,2348,114,0.048552,1.59,181.27,6,0.0536,30.21,5,0.45,0.33
2025-09-04,GOOG_GB_AVATR12_GDN_TECH_ENTHUSIASTS_20250904,GO30466,Display,GB,AVATR 12,dealer,9452,378,0.039992,1.22,461.17,17,0.0459,27.13,3,0.72,0.37
2025-09-04,GOOG_GB_S07_SRC_BRAND_20250904,GO60981,Search,GB,DEEPAL S07,competitor,643,78,0.121306,3.19,249.17,4,0.0524,62.29,6,0.78,0.73
2025-09-04,GOOG_GB_AVATR12_SRC_GEN_20250904,GO21337,Search,GB,AVATR 12,brand_exact,70,3,0.042857,3.83,11.48,0,0.0537,0.0,7,0.63,0.67
2025-09-04,GOOG_GB_S07_PMAX_20250904,GO34706,Performance Max,GB,DEEPAL S07,review,36931,2147,0.058135,0.59,1275.76,65,0.0304,19.63,5,0.76,0.61
2025-09-04,GOOG_GB_AVATR12_GDN_FLEET_MANAGERS_20250904,GO76715,Display,GB,AVATR 12,ev_suv,8983,290,0.032283,1.39,401.75,17,0.0589,23.63,3,0.81,0.68
2025-09-04,GOOG_GB_S07_SRC_BRAND_20250904,GO71086,Search,GB,DEEPAL S07,brand_broad,1675,250,0.149254,2.13,532.89,9,0.0393,59.21,6,0.53,0.33
2025-09-04,GOOG_GB_AVATR12_SRC_GEN_20250904,GO61504,Search,GB,AVATR 12,price,785,38,0.048408,1.98,75.07,0,0.0229,0.0,3,0.45,0.43
2025-09-04,GOOG_GB_S07_PMAX_20250904,GO84433,Performance Max,GB,DEEPAL S07,competitor,2294,134,0.058413,2.9,389.15,6,0.0452,64.86,5,0.54,0.55
2025-09-04,GOOG_GB_AVATR12_GDN_LOOKALIKE_CONVERTERS_20250904,GO24170,Display,GB,AVATR 12,ev_suv,71479,1733,0.024245,0.92,1595.45,97,0.0562,16.45,5,0.76,0.54
2025-09-04,GOOG_GB_S07_SRC_BRAND_20250904,GO67539,Search,GB,DEEPAL S07,price,169,14,0.08284,3.12,43.71,0,0.0529,0.0,5,0.43,0.5
2025-09-04,GOOG_GB_AVATR12_SRC_GEN_20250904,GO30152,Search,GB,AVATR 12,brand_broad,2138,108,0.050514,2.23,240.35,4,0.0462,60.09,5,0.43,0.4
2025-09-04,GOOG_GB_S07_PMAX_20250904,GO45990,Performance Max,GB,DEEPAL S07,brand_broad,3369,173,0.051351,2.51,434.53,7,0.043,62.08,5,0.42,0.46
2025-09-04,GOOG_GB_AVATR12_GDN_PREMIUM_AUTO_20250904,GO21235,Display,GB,AVATR 12,price,376,17,0.045213,2.13,36.16,0,0.0227,0.0,3,0.59,0.51
2025-09-04,GOOG_GB_S07_SRC_BRAND_20250904,GO63070,Search,GB,DEEPAL S07,ev_suv,1391,138,0.099209,3.28,453.17,6,0.0461,75.53,7,0.5,0.72
2025-09-04,GOOG_GB_AVATR12_SRC_GEN_20250904,GO28086,Search,GB,AVATR 12,review,11744,273,0.023246,2.6,709.66,16,0.0593,44.35,7,0.62,0.72
2025-09-04,GOOG_GB_S07_PMAX_20250904,GO40807,Performance Max,GB,DEEPAL S07,ev_suv,10843,423,0.039011,2.36,999.53,19,0.0453,52.61,3,0.44,0.59
2025-09-04,GOOG_GB_AVATR12_GDN_ENGAGED_VIEWERS_20250904,GO90785,Display,GB,AVATR 12,electric_car,3537,164,0.046367,1.53,250.11,5,0.0334,50.02,4,0.43,0.57
2025-09-04,GOOG_GB_S07_SRC_BRAND_20250904,GO16796,Search,GB,DEEPAL S07,electric_car,1587,129,0.081285,1.54,198.59,4,0.0315,49.65,7,0.52,0.44
2025-09-04,GOOG_GB_AVATR12_SRC_GEN_20250904,GO15229,Search,GB,AVATR 12,review,20058,402,0.020042,1.09,440.1,9,0.0245,48.9,7,0.72,0.54
2025-09-05,GOOG_GB_S07_SRC_BRAND_20250905,GO85326,Search,GB,DEEPAL S07,test_drive,1195,80,0.066946,1.67,133.66,3,0.0475,44.55,9,0.73,0.59
2025-09-05,GOOG_GB_AVATR12_SRC_GEN_20250905,GO92934,Search,GB,AVATR 12,electric_car,1887,98,0.051934,2.39,234.01,5,0.0557,46.8,4,0.73,0.32
2025-09-05,GOOG_GB_S07_PMAX_20250905,GO66768,Performance Max,GB,DEEPAL S07,price,8313,363,0.043667,0.57,206.74,16,0.0455,12.92,6,0.7,0.35
2025-09-05,GOOG_GB_AVATR12_GDN_SITE_VISITORS_20250905,GO44746,Display,GB,AVATR 12,electric_car,5831,186,0.031898,2.25,418.86,5,0.0317,83.77,4,0.71,0.42
2025-09-05,GOOG_GB_S07_SRC_BRAND_20250905,GO39246,Search,GB,DEEPAL S07,competitor,6744,574,0.085113,1.75,1001.7,18,0.0324,55.65,6,0.61,0.43
2025-09-05,GOOG_GB_AVATR12_SRC_GEN_20250905,GO46504,Search,GB,AVATR 12,brand_broad,10083,527,0.052266,1.38,725.43,30,0.0586,24.18,7,0.44,0.51
