date,campaign_name,campaign_id,format,market,model,impressions,views,view_rate,clicks,ctr,cpv,cpm,spend,video_played_25,video_played_50,video_played_75,video_played_100,earned_views,earned_subscribers
2025-10-17,YT_GB_AVATR12_SHT_COMPARISON_20251017,YO84447,YouTube Shorts,GB,AVATR 12,28187,12801,0.4542,297,0.010537,0.0322,14.61,411.76,10900,8660,5975,4248,272,0
2025-10-17,YT_GB_AVATR11_TRV_RESERVATION_CTA_20251017,YO37139,TrueView In-Stream,GB,AVATR 11,48262,14990,0.3106,383,0.007936,0.0381,11.83,571.04,14031,9891,7058,5094,819,1
2025-10-17,YT_GB_S07_BMP_CONFIGURATOR_CTA_20251017,YO20561,Bumper 6s,GB,DEEPAL S07,219,119,0.5447,2,0.009132,0.0276,14.93,3.28,106,74,57,42,1,0
2025-10-17,YT_GB_AVATR12_MST_20251017,YO38947,Masthead,GB,AVATR 12,83433,32806,0.3932,766,0.009181,0.0298,11.71,977.39,30228,22208,15595,9606,1165,9
2025-10-17,YT_GB_AVATR11_SHT_PRODUCT_FEATURES_20251017,YO73385,YouTube Shorts,GB,AVATR 11,97369,47570,0.4886,399,0.004098,0.0163,7.95,774.06,45132,33311,23603,15497,987,8
2025-10-17,YT_GB_S07_TRV_DEALER_LOCATOR_20251017,YO91128,TrueView In-Stream,GB,DEEPAL S07,54670,28918,0.529,283,0.005177,0.0219,11.58,633.05,25397,19915,15930,9241,716,4
2025-10-17,YT_GB_AVATR12_BMP_RESERVATION_CTA_20251017,YO93233,Bumper 6s,GB,AVATR 12,65115,20572,0.3159,729,0.011196,0.0291,9.18,598.05,18179,14030,10182,6366,259,1
2025-10-17,YT_GB_AVATR11_MST_20251017,YO28961,Masthead,GB,AVATR 11,3646,990,0.2717,31,0.008502,0.0494,13.41,48.89,933,716,534,367,29,0
2025-10-17,YT_GB_S07_SHT_TESTIMONIAL_20251017,YO21525,YouTube Shorts,GB,DEEPAL S07,95090,50319,0.5292,463,0.004869,0.0195,10.29,978.73,45624,36376,26437,18050,2173,19
2025-10-17,YT_GB_AVATR12_TRV_COMPARISON_20251017,YO26948,TrueView In-Stream,GB,AVATR 12,26341,14462,0.5491,314,0.011921,0.0213,11.7,308.16,12747,10092,6780,3908,574,3
2025-10-17,YT_GB_AVATR11_BMP_RESERVATION_CTA_20251017,YO79783,Bumper 6s,GB,AVATR 11,33430,15788,0.4723,258,0.007718,0.0277,13.07,436.9,14478,11895,9460,5438,855,3
2025-10-17,YT_GB_S07_MST_20251017,YO49206,Masthead,GB,DEEPAL S07,201614,78584,0.3898,2411,0.011958,0.0167,6.5,1311.2,71999,55384,37498,26477,1729,15
2025-10-17,YT_GB_AVATR12_SHT_COMPARISON_20251017,YO57009,YouTube Shorts,GB,AVATR 12,111391,58091,0.5215,713,0.006401,0.0186,9.69,1079.6,54367,44428,34421,24528,2428,8
2025-10-18,YT_GB_S07_TRV_TESTIMONIAL_20251018,YO81296,TrueView In-Stream,GB,DEEPAL S07,22682,10748,0.4739,203,0.00895,0.0259,12.27,278.42,9168,6880,4984,2890,199,0
2025-10-18,YT_GB_AVATR12_BMP_TESTIMONIAL_20251018,YO76399,Bumper 6s,GB,AVATR 12,190364,67170,0.3529,1886,0.009907,0.0237,8.38,1594.75,57793,44740,33571,21387,3587,35
2025-10-18,YT_GB_AVATR11_MST_20251018,YO89474,Masthead,GB,AVATR 11,41836,21428,0.5122,385,0.009203,0.0271,13.87,580.29,19163,15072,10512,7115,818,1
2025-10-18,YT_GB_S07_SHT_DEALER_LOCATOR_20251018,YO21252,YouTube Shorts,GB,DEEPAL S07,60276,17345,0.2878,488,0.008096,0.0519,14.93,899.86,16425,12963,8450,5082,1026,2
2025-10-18,YT_GB_AVATR12_TRV_TESTIMONIAL_20251018,YO17459,TrueView In-Stream,GB,AVATR 12,21846,8062,0.3691,228,0.010437,0.0322,11.89,259.82,7164,5526,4091,2845,236,0
2025-10-18,YT_GB_AVATR11_BMP_PRICE_REVEAL_20251018,YO27226,Bumper 6s,GB,AVATR 11,63693,17766,0.2789,694,0.010896,0.0268,7.48,476.47,15286,11951,8952,5235,881,6
2025-10-18,YT_GB_S07_MST_20251018,YO69672,Masthead,GB,DEEPAL S07,112584,40528,0.36,1251,0.011112,0.0169,6.08,684.01,36835,30901,22536,12869,1343,5
2025-10-18,YT_GB_AVATR12_SHT_AWARD_WINNER_20251018,YO50935,YouTube Shorts,GB,AVATR 12,2688,875,0.3258,19,0.007068,0.0449,14.62,39.31,748,536,415,252,19,0
2025-10-18,YT_GB_AVATR11_TRV_COMPARISON_20251018,YO58025,TrueView In-Stream,GB,AVATR 11,71129,19296,0.2713,341,0.004794,0.0434,11.76,836.54,18058,13022,9614,6418,930,5
2025-10-18,YT_GB_S07_BMP_PRICE_REVEAL_20251018,YO13945,Bumper 6s,GB,DEEPAL S07,139197,70311,0.5051,1000,0.007184,0.0159,8.02,1116.83,62927,44855,34530,25572,3671,10
2025-10-18,YT_GB_AVATR12_MST_20251018,YO17049,Masthead,GB,AVATR 12,28760,13389,0.4656,320,0.011127,0.0135,6.26,180.17,12271,9032,6450,4084,218,2
2025-10-18,YT_GB_AVATR11_SHT_CONFIGURATOR_CTA_20251018,YO73711,YouTube Shorts,GB,AVATR 11,6414,2695,0.4203,68,0.010602,0.0332,13.95,89.48,2468,1867,1380,860,97,0
2025-10-18,YT_GB_S07_TRV_LIFESTYLE_20251018,YO87382,TrueView In-Stream,GB,DEEPAL S07,69087,27835,0.4029,433,0.006267,0.037,14.93,1031.17,25908,21207,14328,10154,718,0
2025-10-18,YT_GB_AVATR12_BMP_TESTIMONIAL_20251018,YO40146,Bumper 6s,GB,AVATR 12,25531,7256,0.2842,141,0.005523,0.0393,11.18,285.48,6825,5122,3565,2067,101,0
2025-10-18,YT_GB_AVATR11_MST_20251018,YO32620,Masthead,GB,AVATR 11,1456,530,0.3643,12,0.008242,0.0245,8.9,12.96,458,374,273,195,12,0
2025-10-18,YT_GB_S07_SHT_TESTIMONIAL_20251018,YO31152,YouTube Shorts,GB,DEEPAL S07,63971,21707,0.3393,449,0.007019,0.0191,6.47,413.6,18507,13549,10477,7382,386,1
2025-10-18,YT_GB_AVATR12_TRV_LIFESTYLE_20251018,YO92960,TrueView In-Stream,GB,AVATR 12,32520,17463,0.537,179,0.005504,0.0208,11.15,362.7,14879,12404,8424,4765,193,1
2025-10-18,YT_GB_AVATR11_BMP_HERO_LAUNCH_20251018,YO73165,Bumper 6s,GB,AVATR 11,86103,42641,0.4952,434,0.00504,0.0156,7.73,665.76,39828,31636,23710,15475,452,3
2025-10-18,YT_GB_S07_MST_20251018,YO99142,Masthead,GB,DEEPAL S07,62798,20334,0.3238,593,0.009443,0.038,12.32,773.63,18154,14114,10563,6278,1175,6
2025-10-18,YT_GB_AVATR12_SHT_TESTIMONIAL_20251018,YO38318,YouTube Shorts,GB,AVATR 12,191887,76038,0.3963,1909,0.009949,0.0195,7.72,1481.92,65233,54151,42203,29842,1676,1
2025-10-19,YT_GB_S07_TRV_PRODUCT_FEATURES_20251019,YO20213,TrueView In-Stream,GB,DEEPAL S07,4940,1326,0.2684,39,0.007895,0.0442,11.87,58.63,1250,923,662,390,49,0
2025-10-19,YT_GB_AVATR12_BMP_LIFESTYLE_20251019,YO71809,Bumper 6s,GB,AVATR 12,66174,23226,0.351,549,0.008296,0.0278,9.77,646.33,20373,16085,12435,9198,1369,6
2025-10-19,YT_GB_AVATR11_MST_20251019,YO86588,Masthead,GB,AVATR 11,161,75,0.4703,1,0.006211,0.0241,11.19,1.81,68,56,44,27,1,0
2025-10-19,YT_GB_S07_SHT_TESTIMONIAL_20251019,YO83102,YouTube Shorts,GB,DEEPAL S07,46500,16466,0.3541,210,0.004516,0.0266,9.42,437.84,14351,12085,7880,5176,811,6
2025-10-19,YT_GB_AVATR12_TRV_AWARD_WINNER_20251019,YO64100,TrueView In-Stream,GB,AVATR 12,148208,63840,0.4307,809,0.005459,0.0318,13.72,2033.2,59119,43187,29787,17390,3379,3
2025-10-19,YT_GB_AVATR11_BMP_RESERVATION_CTA_20251019,YO39584,Bumper 6s,GB,AVATR 11,129422,45997,0.3554,851,0.006575,0.0344,12.24,1584.48,42223,33129,26230,16372,1026,1
2025-10-19,YT_GB_S07_MST_20251019,YO78079,Masthead,GB,DEEPAL S07,109658,49410,0.4506,456,0.004158,0.0192,8.65,948.6,43734,33285,24697,15279,574,2
2025-10-19,YT_GB_AVATR12_SHT_LIFESTYLE_20251019,YO59654,YouTube Shorts,GB,AVATR 12,34839,11958,0.3432,416,0.011941,0.032,10.99,382.76,10523,7786,5381,3199,154,0
2025-10-19,YT_GB_AVATR11_TRV_AWARD_WINNER_20251019,YO82654,TrueView In-Stream,GB,AVATR 11,1688,894,0.5301,13,0.007701,0.0155,8.21,13.87,841,626,432,295,18,0
2025-10-19,YT_GB_S07_BMP_COMPARISON_20251019,YO90352,Bumper 6s,GB,DEEPAL S07,37199,10676,0.287,348,0.009355,0.0383,11.0,409.19,9104,7558,5322,3725,341,0
2025-10-19,YT_GB_AVATR12_MST_20251019,YO46024,Masthead,GB,AVATR 12,15192,4503,0.2964,181,0.011914,0.0355,10.51,159.72,4251,3448,2756,2007,181,0
2025-10-19,YT_GB_AVATR11_SHT_HERO_LAUNCH_20251019,YO95737,YouTube Shorts,GB,AVATR 11,142982,73465,0.5138,1603,0.011211,0.0171,8.8,1258.15,65033,51930,40541,27364,3971,25
2025-10-19,YT_GB_S07_TRV_TESTIMONIAL_20251019,YO43070,TrueView In-Stream,GB,DEEPAL S07,12377,6372,0.5148,146,0.011796,0.0137,7.05,87.25,5790,4242,2964,2173,81,0
2025-10-19,YT_GB_AVATR12_BMP_AWARD_WINNER_20251019,YO32538,Bumper 6s,GB,AVATR 12,46583,19425,0.417,550,0.011807,0.0306,12.77,594.7,17223,12242,8421,6210,888,2
2025-10-19,YT_GB_AVATR11_MST_20251019,YO95534,Masthead,GB,AVATR 11,11503,6175,0.5368,53,0.004607,0.0185,9.92,114.14,5332,3838,2880,2130,266,1
2025-10-19,YT_GB_S07_SHT_CONFIGURATOR_CTA_20251019,YO18659,YouTube Shorts,GB,DEEPAL S07,60042,29852,0.4972,432,0.007195,0.0182,9.06,543.94,27385,21790,17064,11366,764,3
2025-10-19,YT_GB_AVATR12_TRV_TESTIMONIAL_20251019,YO67580,TrueView In-Stream,GB,AVATR 12,140387,62600,0.4459,671,0.00478,0.0202,8.99,1261.53,54436,43689,34229,20719,3241,31
2025-10-19,YT_GB_AVATR11_BMP_CONFIGURATOR_CTA_20251019,YO34312,Bumper 6s,GB,AVATR 11,66784,28915,0.433,558,0.008355,0.0254,11.01,735.31,25923,18779,14133,9412,1493,11
2025-10-19,YT_GB_S07_MST_20251019,YO53502,Masthead,GB,DEEPAL S07,103112,51285,0.4974,727,0.007051,0.0162,8.06,830.74,44389,32588,23922,14554,1637,11
2025-10-19,YT_GB_AVATR12_SHT_CONFIGURATOR_CTA_20251019,YO70808,YouTube Shorts,GB,AVATR 12,35603,14327,0.4024,369,0.010364,0.035,14.09,501.64,12678,9388,6402,4601,544,5
2025-10-20,YT_GB_S07_TRV_COMPARISON_20251020,YO84100,TrueView In-Stream,GB,DEEPAL S07,203841,58254,0.2858,1970,0.009664,0.041,11.73,2390.24,50919,35892,26964,16839,2430,11
2025-10-20,YT_GB_AVATR12_BMP_RESERVATION_CTA_20251020,YO79567,Bumper 6s,GB,AVATR 12,11062,2981,0.2695,66,0.005966,0.0232,6.26,69.28,2574,1810,1427,903,144,1
2025-10-20,YT_GB_AVATR11_MST_20251020,YO91582,Masthead,GB,AVATR 11,76092,27625,0.3631,399,0.005244,0.0297,10.79,820.74,26157,21011,15296,8449,668,1
2025-10-20,YT_GB_S07_SHT_CONFIGURATOR_CTA_20251020,YO95633,YouTube Shorts,GB,DEEPAL S07,63221,24025,0.38,649,0.010266,0.0378,14.36,907.83,21438,17832,11593,7752,1419,7
2025-10-20,YT_GB_AVATR12_TRV_TESTIMONIAL_20251020,YO21625,TrueView In-Stream,GB,AVATR 12,32428,13850,0.4271,335,0.010331,0.0148,6.33,205.18,11892,9746,7696,5275,594,3
2025-10-20,YT_GB_AVATR11_BMP_PRODUCT_FEATURES_20251020,YO49230,Bumper 6s,GB,AVATR 11,47939,15637,0.3262,265,0.005528,0.0316,10.31,494.06,14621,11035,8011,5874,306,1
2025-10-20,YT_GB_S07_MST_20251020,YO61562,Masthead,GB,DEEPAL S07,125291,40947,0.3268,1393,0.011118,0.0207,6.77,847.98,35841,27533,20101,13691,1206,11
2025-10-20,YT_GB_AVATR12_SHT_HERO_LAUNCH_20251020,YO63211,YouTube Shorts,GB,AVATR 12,99398,46861,0.4714,1009,0.010151,0.0207,9.74,967.98,41792,32560,21507,12443,849,2
2025-10-20,YT_GB_AVATR11_TRV_CONFIGURATOR_CTA_20251020,YO73124,TrueView In-Stream,GB,AVATR 11,22200,6812,0.3069,207,0.009324,0.0347,10.64,236.23,5888,4565,3319,2074,305,2
2025-10-20,YT_GB_S07_BMP_PRICE_REVEAL_20251020,YO22214,Bumper 6s,GB,DEEPAL S07,6438,2864,0.445,58,0.009009,0.0183,8.14,52.4,2716,2010,1499,876,129,1
2025-10-20,YT_GB_AVATR12_MST_20251020,YO83827,Masthead,GB,AVATR 12,104462,54329,0.5201,1129,0.010808,0.0175,9.11,951.75,49620,36626,28851,17976,3083,12
2025-10-20,YT_GB_AVATR11_SHT_AWARD_WINNER_20251020,YO14749,YouTube Shorts,GB,AVATR 11,52006,22387,0.4305,554,0.010653,0.0223,9.6,499.16,19341,14071,10104,6329,608,5
2025-10-20,YT_GB_S07_TRV_HERO_LAUNCH_20251020,YO93551,TrueView In-Stream,GB,DEEPAL S07,33159,15438,0.4656,362,0.010917,0.0228,10.61,351.8,13936,10665,7397,4685,833,2
2025-10-20,YT_GB_AVATR12_BMP_DEALER_LOCATOR_20251020,YO59518,Bumper 6s,GB,AVATR 12,13281,5421,0.4082,115,0.008659,0.0224,9.16,121.68,4695,3763,2908,1718,316,1
2025-10-20,YT_GB_AVATR11_MST_20251020,YO86219,Masthead,GB,AVATR 11,64067,33855,0.5284,391,0.006103,0.0268,14.18,908.43,31888,24542,18946,13082,1571,11
2025-10-20,YT_GB_S07_SHT_PRODUCT_FEATURES_20251020,YO49295,YouTube Shorts,GB,DEEPAL S07,107663,49841,0.4629,541,0.005025,0.0299,13.85,1490.7,45006,33504,26187,17646,1312,6
2025-10-20,YT_GB_AVATR12_TRV_PRODUCT_FEATURES_20251020,YO36399,TrueView In-Stream,GB,AVATR 12,52801,13665,0.2588,409,0.007746,0.0331,8.55,451.68,11888,9639,6785,4366,357,2
2025-10-20,YT_GB_AVATR11_BMP_COMPARISON_20251020,YO39515,Bumper 6s,GB,AVATR 11,349061,182119,0.5217,3965,0.011359,0.0144,7.53,2629.0,158351,124201,88124,55366,10648,68
2025-10-20,YT_GB_S07_MST_20251020,YO86922,Masthead,GB,DEEPAL S07,22719,11416,0.5025,265,0.011664,0.0191,9.61,218.23,10661,8807,6282,3516,338,1
2025-10-20,YT_GB_AVATR12_SHT_CONFIGURATOR_CTA_20251020,YO60095,YouTube Shorts,GB,AVATR 12,7068,2242,0.3173,55,0.007782,0.046,14.58,103.09,2081,1765,1392,828,123,0
2025-10-21,YT_GB_S07_TRV_PRODUCT_FEATURES_20251021,YO98112,TrueView In-Stream,GB,DEEPAL S07,11144,3283,0.2946,48,0.004307,0.0275,8.11,90.37,3104,2225,1565,1026,196,0
2025-10-21,YT_GB_AVATR12_BMP_DEALER_LOCATOR_20251021,YO33889,Bumper 6s,GB,AVATR 12,175670,65364,0.3721,1645,0.009364,0.0397,14.76,2593.74,56179,39429,30726,20776,3675,11
2025-10-21,YT_GB_AVATR11_MST_20251021,YO22564,Masthead,GB,AVATR 11,121492,36636,0.3016,1388,0.011425,0.0267,8.04,976.95,33420,23571,18121,11670,1231,7
2025-10-21,YT_GB_S07_SHT_LIFESTYLE_20251021,YO43545,YouTube Shorts,GB,DEEPAL S07,143134,64471,0.4504,1272,0.008887,0.0144,6.47,926.49,61034,47430,36918,26369,2869,19
2025-10-21,YT_GB_AVATR12_TRV_COMPARISON_20251021,YO59746,TrueView In-Stream,GB,AVATR 12,39260,19112,0.4868,273,0.006954,0.0204,9.92,389.31,16426,13165,8784,5711,416,1
2025-10-21,YT_GB_AVATR11_BMP_CONFIGURATOR_CTA_20251021,YO95779,Bumper 6s,GB,AVATR 11,12137,3939,0.3246,70,0.005767,0.0347,11.26,136.72,3734,2935,2050,1428,121,0
2025-10-21,YT_GB_S07_MST_20251021,YO23116,Masthead,GB,DEEPAL S07,11644,6080,0.5222,116,0.009962,0.0155,8.11,94.48,5612,4582,3639,2277,274,2
2025-10-21,YT_GB_AVATR12_SHT_COMPARISON_20251021,YO84944,YouTube Shorts,GB,AVATR 12,7800,4276,0.5483,78,0.01,0.0147,8.04,62.7,3833,2785,1827,1068,78,0
2025-10-21,YT_GB_AVATR11_TRV_RESERVATION_CTA_20251021,YO12221,TrueView In-Stream,GB,AVATR 11,478643,123748,0.2585,5154,0.010768,0.0397,10.25,4906.63,107072,90570,71896,40752,5869,24
2025-10-21,YT_GB_S07_BMP_RESERVATION_CTA_20251021,YO16841,Bumper 6s,GB,DEEPAL S07,45377,21710,0.4784,471,0.01038,0.0284,13.57,615.98,19659,14523,11458,6931,699,4
2025-10-21,YT_GB_AVATR12_MST_20251021,YO89695,Masthead,GB,AVATR 12,20770,10955,0.5275,210,0.010111,0.0247,13.02,270.52,9342,6924,5272,3560,198,1
2025-10-21,YT_GB_AVATR11_SHT_LIFESTYLE_20251021,YO88959,YouTube Shorts,GB,AVATR 11,47929,26198,0.5466,546,0.011392,0.0146,7.98,382.5,22822,17205,12696,9309,584,0
2025-10-21,YT_GB_S07_TRV_PRODUCT_FEATURES_20251021,YO65865,TrueView In-Stream,GB,DEEPAL S07,16413,6392,0.3895,69,0.004204,0.0252,9.81,160.95,5635,4211,3232,1923,155,1
2025-10-21,YT_GB_AVATR12_BMP_AWARD_WINNER_20251021,YO45513,Bumper 6s,GB,AVATR 12,119418,34899,0.2922,1386,0.011606,0.0287,8.38,1000.63,31290,24817,18983,12133,670,3
2025-10-21,YT_GB_AVATR11_MST_20251021,YO79007,Masthead,GB,AVATR 11,36966,12450,0.3368,332,0.008981,0.0257,8.65,319.66,10593,8521,6058,3668,721,2
2025-10-21,YT_GB_S07_SHT_DEALER_LOCATOR_20251021,YO36454,YouTube Shorts,GB,DEEPAL S07,11979,3912,0.3266,49,0.00409,0.019,6.19,74.21,3338,2463,1958,1379,143,1
2025-10-21,YT_GB_AVATR12_TRV_HERO_LAUNCH_20251021,YO74245,TrueView In-Stream,GB,AVATR 12,73880,23741,0.3214,373,0.005049,0.0306,9.83,726.23,21081,15800,11446,7138,945,7
2025-10-21,YT_GB_AVATR11_BMP_HERO_LAUNCH_20251021,YO85518,Bumper 6s,GB,AVATR 11,17540,7962,0.454,190,0.010832,0.0154,6.98,122.37,7361,5507,3580,2621,366,2
2025-10-21,YT_GB_S07_MST_20251021,YO97454,Masthead,GB,DEEPAL S07,69044,18137,0.2627,795,0.011514,0.0236,6.21,428.59,16642,12785,8993,5310,292,1
2025-10-21,YT_GB_AVATR12_SHT_PRICE_REVEAL_20251021,YO10497,YouTube Shorts,GB,AVATR 12,28786,10982,0.3815,245,0.008511,0.0378,14.4,414.62,10167,7466,5618,3896,512,2
2025-10-22,YT_GB_S07_TRV_PRODUCT_FEATURES_20251022,YO23111,TrueView In-Stream,GB,DEEPAL S07,6509,2686,0.4128,77,0.01183,0.0363,14.97,97.46,2550,2120,1392,931,140,0
2025-10-22,YT_GB_AVATR12_BMP_DEALER_LOCATOR_20251022,YO64397,Bumper 6s,GB,AVATR 12,65349,18723,0.2865,324,0.004958,0.0324,9.28,606.21,16157,12486,8694,6501,425,1
2025-10-22,YT_GB_AVATR11_MST_20251022,YO87065,Masthead,GB,AVATR 11,104054,32521,0.3125,1230,0.011821,0.0353,11.04,1148.59,29293,20576,13868,8865,1018,6
2025-10-22,YT_GB_S07_SHT_LIFESTYLE_20251022,YO82478,YouTube Shorts,GB,DEEPAL S07,50575,21959,0.4342,418,0.008265,0.017,7.36,372.28,18829,15110,9942,6962,1013,4
2025-10-22,YT_GB_AVATR12_TRV_RESERVATION_CTA_20251022,YO66600,TrueView In-Stream,GB,AVATR 12,323946,109665,0.3385,2733,0.008437,0.0192,6.51,2109.93,103317,81278,62284,37816,3820,12
2025-10-22,YT_GB_AVATR11_BMP_COMPARISON_20251022,YO76595,Bumper 6s,GB,AVATR 11,48810,22675,0.4646,275,0.005634,0.0155,7.2,351.51,21339,16104,12596,8696,643,3
2025-10-22,YT_GB_S07_MST_20251022,YO76701,Masthead,GB,DEEPAL S07,243648,69729,0.2862,1335,0.005479,0.023,6.6,1607.15,65633,49050,33302,18548,698,4
2025-10-22,YT_GB_AVATR12_SHT_DEALER_LOCATOR_20251022,YO20476,YouTube Shorts,GB,AVATR 12,19701,8108,0.4116,94,0.004771,0.0184,7.57,149.18,7324,5280,4170,2569,352,1
2025-10-22,YT_GB_AVATR11_TRV_PRODUCT_FEATURES_20251022,YO69314,TrueView In-Stream,GB,AVATR 11,83433,31461,0.3771,403,0.00483,0.0388,14.63,1220.85,27256,22656,17902,10166,1656,2
2025-10-22,YT_GB_S07_BMP_RESERVATION_CTA_20251022,YO98208,Bumper 6s,GB,DEEPAL S07,13559,5412,0.3992,151,0.011137,0.0362,14.44,195.83,4840,3717,2444,1482,282,2
2025-10-22,YT_GB_AVATR12_MST_20251022,YO90737,Masthead,GB,AVATR 12,79855,31420,0.3935,640,0.008015,0.0154,6.05,483.13,27414,23280,18408,13004,1371,7
2025-10-22,YT_GB_AVATR11_SHT_PRICE_REVEAL_20251022,YO47586,YouTube Shorts,GB,AVATR 11,111540,61212,0.5488,1292,0.011583,0.0169,9.27,1034.21,54943,41386,29469,18741,3065,18
2025-10-22,YT_GB_S07_TRV_TESTIMONIAL_20251022,YO27777,TrueView In-Stream,GB,DEEPAL S07,7470,2652,0.3551,77,0.010308,0.0272,9.66,72.15,2350,1898,1319,878,149,0
2025-10-22,YT_GB_AVATR12_BMP_TESTIMONIAL_20251022,YO11817,Bumper 6s,GB,AVATR 12,11398,6199,0.5439,46,0.004036,0.0274,14.9,169.86,5743,4498,3510,2546,218,2
2025-10-22,YT_GB_AVATR11_MST_20251022,YO39526,Masthead,GB,AVATR 11,93419,45150,0.4833,1006,0.010769,0.017,8.2,765.86,38544,29405,22362,12775,2704,9
2025-10-22,YT_GB_S07_SHT_PRODUCT_FEATURES_20251022,YO16030,YouTube Shorts,GB,DEEPAL S07,82729,37026,0.4476,738,0.008921,0.0292,13.06,1080.47,31521,26613,18235,13132,1218,2
2025-10-22,YT_GB_AVATR12_TRV_LIFESTYLE_20251022,YO41560,TrueView In-Stream,GB,AVATR 12,29369,14753,0.5023,304,0.010351,0.0271,13.61,399.59,13383,10849,7606,4546,806,4
2025-10-22,YT_GB_AVATR11_BMP_PRODUCT_FEATURES_20251022,YO49586,Bumper 6s,GB,AVATR 11,5032,1958,0.3892,50,0.009936,0.0327,12.71,63.96,1749,1455,1133,698,86,0
2025-10-22,YT_GB_S07_MST_20251022,YO50482,Masthead,GB,DEEPAL S07,67981,25160,0.3701,662,0.009738,0.0262,9.7,659.45,21463,17095,12857,7178,657,2
2025-10-22,YT_GB_AVATR12_SHT_HERO_LAUNCH_20251022,YO25627,YouTube Shorts,GB,AVATR 12,37601,11260,0.2995,162,0.004308,0.0359,10.75,404.28,10080,8440,5665,3150,428,4
2025-10-23,YT_GB_S07_TRV_CONFIGURATOR_CTA_20251023,YO21928,TrueView In-Stream,GB,DEEPAL S07,147982,37695,0.2547,1317,0.0089,0.0251,6.39,945.91,33808,25732,17994,11329,1427,13
2025-10-23,YT_GB_AVATR12_BMP_DEALER_LOCATOR_20251023,YO37025,Bumper 6s,GB,AVATR 12,115725,43184,0.3732,1099,0.009497,0.0342,12.75,1475.22,38910,31945,21775,15575,1869,13
2025-10-23,YT_GB_AVATR11_MST_20251023,YO36616,Masthead,GB,AVATR 11,84608,40404,0.4776,410,0.004846,0.0163,7.79,659.35,37795,30770,20621,14385,1811,12
2025-10-23,YT_GB_S07_SHT_RESERVATION_CTA_20251023,YO47915,YouTube Shorts,GB,DEEPAL S07,205128,94561,0.461,1879,0.00916,0.0169,7.81,1601.71,80744,67891,49964,29940,3628,16
2025-10-23,YT_GB_AVATR12_TRV_CONFIGURATOR_CTA_20251023,YO11486,TrueView In-Stream,GB,AVATR 12,24777,12964,0.5233,277,0.01118,0.0243,12.74,315.55,12250,9842,7694,5550,316,2
2025-10-23,YT_GB_AVATR11_BMP_TESTIMONIAL_20251023,YO63043,Bumper 6s,GB,AVATR 11,8473,2556,0.3017,84,0.009914,0.0407,12.27,103.95,2186,1627,1240,894,125,1
2025-10-23,YT_GB_S07_MST_20251023,YO32212,Masthead,GB,DEEPAL S07,26659,8221,0.3084,175,0.006564,0.0472,14.56,388.22,7798,5581,3805,2395,152,1
2025-10-23,YT_GB_AVATR12_SHT_TESTIMONIAL_20251023,YO80996,YouTube Shorts,GB,AVATR 12,21491,11362,0.5287,159,0.007398,0.0253,13.37,287.4,9727,7121,5252,3538,277,2
2025-10-23,YT_GB_AVATR11_TRV_DEALER_LOCATOR_20251023,YO23543,TrueView In-Stream,GB,AVATR 11,34094,9215,0.2703,181,0.005309,0.0242,6.54,223.12,8479,7022,4831,3619,422,0
2025-10-23,YT_GB_S07_BMP_PRICE_REVEAL_20251023,YO29699,Bumper 6s,GB,DEEPAL S07,116100,53617,0.4618,822,0.00708,0.0172,7.96,924.21,48756,34556,24015,15369,587,1
2025-10-23,YT_GB_AVATR12_MST_20251023,YO20872,Masthead,GB,AVATR 12,14418,4862,0.3373,127,0.008808,0.0292,9.83,141.75,4533,3644,2541,1820,247,2
2025-10-23,YT_GB_AVATR11_SHT_COMPARISON_20251023,YO17656,YouTube Shorts,GB,AVATR 11,46522,18532,0.3984,359,0.007717,0.0255,10.16,472.49,17459,14723,9661,5902,988,5
2025-10-23,YT_GB_S07_TRV_DEALER_LOCATOR_20251023,YO99905,TrueView In-Stream,GB,DEEPAL S07,130839,66143,0.5055,958,0.007322,0.0263,13.27,1736.59,62294,47350,37708,26568,3212,26
2025-10-23,YT_GB_AVATR12_BMP_TESTIMONIAL_20251023,YO14395,Bumper 6s,GB,AVATR 12,137826,45956,0.3334,1299,0.009425,0.0297,9.91,1365.76,43536,33758,24323,18088,2729,6
2025-10-23,YT_GB_AVATR11_MST_20251023,YO12909,Masthead,GB,AVATR 11,5630,1569,0.2787,52,0.009236,0.0511,14.23,80.15,1381,1128,860,602,41,0
2025-10-23,YT_GB_S07_SHT_PRODUCT_FEATURES_20251023,YO79375,YouTube Shorts,GB,DEEPAL S07,26227,12056,0.4597,260,0.009913,0.0285,13.11,343.94,10625,8104,5483,3027,291,1
2025-10-23,YT_GB_AVATR12_TRV_PRICE_REVEAL_20251023,YO33263,TrueView In-Stream,GB,AVATR 12,94019,34903,0.3712,813,0.008647,0.0356,13.2,1241.37,32327,27396,19112,12768,509,1
2025-10-23,YT_GB_AVATR11_BMP_AWARD_WINNER_20251023,YO20699,Bumper 6s,GB,AVATR 11,114972,37781,0.3286,542,0.004714,0.0222,7.3,838.8,33162,27349,20818,14885,1662,12
2025-10-23,YT_GB_S07_MST_20251023,YO23893,Masthead,GB,DEEPAL S07,108449,48676,0.4488,1063,0.009802,0.0142,6.36,690.24,45469,32146,24755,18518,1793,3
